5-a	cont_a	5-b	cont_b	5-c	cont_c	5-d	cont_d	5-e	cont_e	5-f	cont_f	5-g	cont_g	5-h	cont_h	5-i	cont_i
なこ	8.51E-05	むロ	8.65E-05	へせ	8.41E-05	ふみ	8.81E-05	とけ	8.62E-05	にら	8.55E-05	ひえ	8.60E-05	ひま	8.65E-05	にす	8.92E-05
なゾ	8.51E-05	めき	8.65E-05	へち	8.41E-05	ふメ	8.81E-05	トコ	8.62E-05	にを	8.55E-05	ヒか	8.60E-05	びま	8.65E-05	にだ	8.92E-05
なは	8.51E-05	もず	8.65E-05	ヘな	8.41E-05	ふや	8.81E-05	ドコ	8.62E-05	ぬあ	8.55E-05	ひぐ	8.60E-05	ひめ	8.65E-05	にと	8.92E-05
なや	8.51E-05	もむ	8.65E-05	へは	8.41E-05	ふゐ	8.81E-05	とだ	8.62E-05	ぬエ	8.55E-05	ヒコ	8.60E-05	ひゆ	8.65E-05	にヘ	8.92E-05
なり	8.51E-05	やき	8.65E-05	べは	8.41E-05	ヘお	8.81E-05	トづ	8.62E-05	ぬこ	8.55E-05	びさ	8.60E-05	ふじ	8.65E-05	ぬノ	8.92E-05
にキ	8.51E-05	やた	8.65E-05	へま	8.41E-05	ヘき	8.81E-05	トど	8.62E-05	ぬす	8.55E-05	ビた	8.60E-05	ぶせ	8.65E-05	ぬベ	8.92E-05
にぐ	8.51E-05	やで	8.65E-05	ヘり	8.41E-05	ベき	8.81E-05	ドむ	8.62E-05	ぬつ	8.55E-05	ビて	8.60E-05	ぶて	8.65E-05	ぬヨ	8.92E-05
にす	8.51E-05	やほ	8.65E-05	へロ	8.41E-05	へぐ	8.81E-05	とよ	8.62E-05	ぬに	8.55E-05	ひと	8.60E-05	ふと	8.65E-05	ねあ	8.92E-05
にソ	8.51E-05	やら	8.65E-05	ほエ	8.41E-05	へこ	8.81E-05	トら	8.62E-05	ねす	8.55E-05	ひベ	8.60E-05	へが	8.65E-05	ねた	8.92E-05
にで	8.51E-05	ゆあ	8.65E-05	ほお	8.41E-05	へさ	8.81E-05	なせ	8.62E-05	ねソ	8.55E-05	ひま	8.60E-05	べき	8.65E-05	ねま	8.92E-05
にね	8.51E-05	ゆケ	8.65E-05	ほそ	8.41E-05	べさ	8.81E-05	なソ	8.62E-05	ねみ	8.55E-05	ふき	8.60E-05	ヘコ	8.65E-05	ノが	8.92E-05
にや	8.51E-05	ゆご	8.65E-05	ほぢ	8.41E-05	へし	8.81E-05	なづ	8.62E-05	ねも	8.55E-05	ふね	8.60E-05	へご	8.65E-05	のじ	8.92E-05
ぬみ	8.51E-05	ゆし	8.65E-05	ほよ	8.41E-05	ベす	8.81E-05	なぶ	8.62E-05	ノい	8.55E-05	ぶノ	8.60E-05	ベこ	8.65E-05	ノせ	8.92E-05
ぬや	8.51E-05	ゆノ	8.65E-05	ほゐ	8.41E-05	へソ	8.81E-05	なゆ	8.62E-05	ノか	8.55E-05	ふは	8.60E-05	べし	8.65E-05	のは	8.92E-05
ねい	8.51E-05	ヨい	8.65E-05	まお	8.41E-05	へつ	8.81E-05	なよ	8.62E-05	ノき	8.55E-05	ぶみ	8.60E-05	ヘず	8.65E-05	ノぶ	8.92E-05
ねし	8.51E-05	ヨお	8.65E-05	まく	8.41E-05	ヘは	8.81E-05	なれ	8.62E-05	のす	8.55E-05	ふメ	8.60E-05	ベず	8.65E-05	ノヘ	8.92E-05
ねち	8.51E-05	ヨケ	8.65E-05	まけ	8.41E-05	ヘば	8.81E-05	にせ	8.62E-05	ノド	8.55E-05	ぶら	8.60E-05	へて	8.65E-05	ノぼ	8.92E-05
ねビ	8.51E-05	ヨゴ	8.65E-05	ます	8.41E-05	べは	8.81E-05	にノ	8.62E-05	のひ	8.55E-05	ふり	8.60E-05	へで	8.65E-05	ノむ	8.92E-05
ねも	8.51E-05	よゴ	8.65E-05	まて	8.41E-05	ヘひ	8.81E-05	ぬぢ	8.62E-05	ノび	8.55E-05	ぶり	8.60E-05	べト	8.65E-05	のメ	8.92E-05
ノキ	8.51E-05	ヨぢ	8.65E-05	まト	8.41E-05	へみ	8.81E-05	ぬゆ	8.62E-05	ノベ	8.55E-05	ヘコ	8.60E-05	ヘぬ	8.65E-05	ばう	8.92E-05
のキ	8.51E-05	よづ	8.65E-05	まね	8.41E-05	へヨ	8.81E-05	ぬる	8.62E-05	ノも	8.55E-05	へコ	8.60E-05	ヘひ	8.65E-05	ばお	8.92E-05
ノケ	8.51E-05	ヨド	8.65E-05	まば	8.41E-05	べる	8.81E-05	ぬれ	8.62E-05	ノら	8.55E-05	ベコ	8.60E-05	へや	8.65E-05	ばき	8.92E-05
ノさ	8.51E-05	よば	8.65E-05	まゆ	8.41E-05	ヘを	8.81E-05	ねな	8.62E-05	ノる	8.55E-05	ベこ	8.60E-05	べよ	8.65E-05	ばせ	8.92E-05
ノた	8.51E-05	よび	8.65E-05	まヨ	8.41E-05	ほお	8.81E-05	ねみ	8.62E-05	のわ	8.55E-05	へせ	8.60E-05	ほこ	8.65E-05	ばち	8.92E-05
ノて	8.51E-05	ヨむ	8.65E-05	まる	8.41E-05	ほか	8.81E-05	ノう	8.62E-05	はが	8.55E-05	ヘゾ	8.60E-05	ぼさ	8.65E-05	はド	8.92E-05
ノね	8.51E-05	よる	8.65E-05	まれ	8.41E-05	ほケ	8.81E-05	ノエ	8.62E-05	ばコ	8.55E-05	へづ	8.60E-05	ほソ	8.65E-05	はに	8.92E-05
ノノ	8.51E-05	よわ	8.65E-05	みゾ	8.41E-05	ほす	8.81E-05	のな	8.62E-05	ばず	8.55E-05	べて	8.60E-05	ほね	8.65E-05	ばば	8.92E-05
ノビ	8.51E-05	らエ	8.65E-05	ミだ	8.41E-05	ほせ	8.81E-05	のひ	8.62E-05	はせ	8.55E-05	ヘに	8.60E-05	ほは	8.65E-05	ばみ	8.92E-05
はか	8.51E-05	らこ	8.65E-05	みト	8.41E-05	ほて	8.81E-05	のふ	8.62E-05	はめ	8.55E-05	ヘぬ	8.60E-05	ほり	8.65E-05	びい	8.92E-05
はキ	8.51E-05	らに	8.65E-05	ミも	8.41E-05	ほふ	8.81E-05	ノほ	8.62E-05	ばメ	8.55E-05	ベば	8.60E-05	まあ	8.65E-05	ビえ	8.92E-05
はけ	8.51E-05	らや	8.65E-05	みる	8.41E-05	ほほ	8.81E-05	のヨ	8.62E-05	ばヨ	8.55E-05	へひ	8.60E-05	まが	8.65E-05	びく	8.92E-05
はゴ	8.51E-05	りが	8.65E-05	むあ	8.41E-05	ほわ	8.81E-05	ノわ	8.62E-05	はろ	8.55E-05	へヨ	8.60E-05	まト	8.65E-05	ひゴ	8.92E-05
はた	8.51E-05	りこ	8.65E-05	むソ	8.41E-05	まギ	8.81E-05	ばく	8.62E-05	ひく	8.55E-05	ほソ	8.60E-05	まぶ	8.65E-05	ひざ	8.92E-05
ばち	8.51E-05	りし	8.65E-05	むね	8.41E-05	まケ	8.81E-05	はち	8.62E-05	ヒせ	8.55E-05	ほち	8.60E-05	みあ	8.65E-05	ヒじ	8.92E-05
はヒ	8.51E-05	りゾ	8.65E-05	むヨ	8.41E-05	まけ	8.81E-05	はヒ	8.62E-05	ビせ	8.55E-05	ほと	8.60E-05	みい	8.65E-05	ヒだ	8.92E-05
はビ	8.51E-05	りだ	8.65E-05	めあ	8.41E-05	まれ	8.81E-05	ばふ	8.62E-05	びゾ	8.55E-05	ほは	8.60E-05	みエ	8.65E-05	ひち	8.92E-05
ばま	8.51E-05	りづ	8.65E-05	メこ	8.41E-05	みケ	8.81E-05	ばや	8.62E-05	ひだ	8.55E-05	ほび	8.60E-05	みお	8.65E-05	ヒて	8.92E-05
はメ	8.51E-05	りべ	8.65E-05	メす	8.41E-05	みぢ	8.81E-05	ひい	8.62E-05	びた	8.55E-05	ぼほ	8.60E-05	ミコ	8.65E-05	ヒと	8.92E-05
ばめ	8.51E-05	るが	8.65E-05	メと	8.41E-05	みは	8.81E-05	ヒか	8.62E-05	ひむ	8.55E-05	ほも	8.60E-05	ミし	8.65E-05	ヒば	8.92E-05
ヒき	8.51E-05	るわ	8.65E-05	めと	8.41E-05	みば	8.81E-05	ひく	8.62E-05	ヒゆ	8.55E-05	ぼら	8.60E-05	みず	8.65E-05	びひ	8.92E-05
ヒく	8.51E-05	れせ	8.65E-05	メば	8.41E-05	ミふ	8.81E-05	ひぐ	8.62E-05	ひヨ	8.55E-05	まエ	8.60E-05	みぢ	8.65E-05	ひま	8.92E-05
びコ	8.51E-05	れと	8.65E-05	メや	8.41E-05	みふ	8.81E-05	びコ	8.62E-05	ヒら	8.55E-05	まぬ	8.60E-05	ミて	8.65E-05	ヒむ	8.92E-05
びせ	8.51E-05	れね	8.65E-05	める	8.41E-05	みへ	8.81E-05	ひじ	8.62E-05	ひる	8.55E-05	まの	8.60E-05	みて	8.65E-05	ヒも	8.92E-05
ヒだ	8.51E-05	れメ	8.65E-05	もが	8.41E-05	ミま	8.81E-05	ビゾ	8.62E-05	ふエ	8.55E-05	まふ	8.60E-05	みと	8.65E-05	ビや	8.92E-05
ひづ	8.51E-05	れり	8.65E-05	もノ	8.41E-05	みま	8.81E-05	ヒつ	8.62E-05	ふけ	8.55E-05	まや	8.60E-05	みほ	8.65E-05	びヨ	8.92E-05
ひに	8.51E-05	ロが	8.65E-05	もも	8.41E-05	むト	8.81E-05	びに	8.62E-05	ぶコ	8.55E-05	まる	8.60E-05	ミゆ	8.65E-05	ヒわ	8.92E-05
ビノ	8.51E-05	ろコ	8.65E-05	やじ	8.41E-05	むれ	8.81E-05	ひば	8.62E-05	ふさ	8.55E-05	みう	8.60E-05	ミヨ	8.65E-05	びを	8.92E-05
ビひ	8.51E-05	ろこ	8.65E-05	やせ	8.41E-05	めぐ	8.81E-05	びみ	8.62E-05	ぶし	8.55E-05	みお	8.60E-05	ミよ	8.65E-05	ふが	8.92E-05
ヒま	8.51E-05	ロそ	8.65E-05	やに	8.41E-05	メけ	8.81E-05	びを	8.62E-05	ぶす	8.55E-05	ミじ	8.60E-05	みヨ	8.65E-05	ふぐ	8.92E-05
びら	8.51E-05	ロゾ	8.65E-05	やゆ	8.41E-05	メし	8.81E-05	ふあ	8.62E-05	べく	8.55E-05	ミな	8.60E-05	みる	8.65E-05	ふた	8.92E-05
ヒを	8.51E-05	ロぶ	8.65E-05	ゆこ	8.41E-05	めせ	8.81E-05	ふう	8.62E-05	へこ	8.55E-05	むく	8.60E-05	ミれ	8.65E-05	ぶつ	8.92E-05
ふじ	8.51E-05	ロヘ	8.65E-05	ゆち	8.41E-05	メて	8.81E-05	ふき	8.62E-05	ヘせ	8.55E-05	むみ	8.60E-05	むざ	8.65E-05	ふに	8.92E-05
ふだ	8.51E-05	ロぼ	8.65E-05	ゆも	8.41E-05	めト	8.81E-05	ふケ	8.62E-05	へだ	8.55E-05	メう	8.60E-05	むし	8.65E-05	ぶる	8.92E-05
ぶだ	8.51E-05	ロヨ	8.65E-05	ヨき	8.41E-05	めの	8.81E-05	ぶけ	8.62E-05	へづ	8.55E-05	メえ	8.60E-05	むせ	8.65E-05	ヘゴ	8.92E-05
ふな	8.51E-05	ろヨ	8.65E-05	ヨゴ	8.41E-05	めは	8.81E-05	ぶさ	8.62E-05	へド	8.55E-05	メお	8.60E-05	むて	8.65E-05	べす	8.92E-05
ぶは	8.51E-05	わり	8.65E-05	よさ	8.41E-05	めや	8.81E-05	ふつ	8.62E-05	ベに	8.55E-05	めく	8.60E-05	むふ	8.65E-05	へた	8.92E-05
ぶベ	8.51E-05	わる	8.65E-05	ヨち	8.41E-05	めを	8.81E-05	ふぶ	8.62E-05	へび	8.55E-05	めこ	8.60E-05	むり	8.65E-05	ベた	8.92E-05
ふら	8.51E-05	ゐノ	8.65E-05	よび	8.41E-05	もあ	8.81E-05	ふメ	8.62E-05	へふ	8.55E-05	メさ	8.60E-05	むる	8.65E-05	べだ	8.92E-05
ふろ	8.51E-05	ゐむ	8.65E-05	ヨヘ	8.41E-05	もか	8.81E-05	へお	8.62E-05	ベま	8.55E-05	メす	8.60E-05	むゑ	8.65E-05	へぬ	8.92E-05
ふゑ	8.51E-05	ゐも	8.65E-05	ヨミ	8.41E-05	もキ	8.81E-05	べお	8.62E-05	ベみ	8.55E-05	メゾ	8.60E-05	メう	8.65E-05	ヘは	8.92E-05
ふを	8.51E-05	ゑき	8.65E-05	よも	8.41E-05	もさ	8.81E-05	ヘけ	8.62E-05	ヘわ	8.55E-05	メな	8.60E-05	めト	8.65E-05	へは	8.92E-05
べお	8.51E-05	ゑよ	8.65E-05	らい	8.41E-05	もト	8.81E-05	べさ	8.62E-05	へゐ	8.55E-05	メひ	8.60E-05	メゆ	8.65E-05	ヘひ	8.92E-05
へく	8.51E-05	をコ	8.65E-05	らコ	8.41E-05	もの	8.81E-05	へす	8.62E-05	ほづ	8.55E-05	メゆ	8.60E-05	もこ	8.65E-05	ヘヨ	8.92E-05
ベく	8.51E-05	をた	8.65E-05	らち	8.41E-05	もミ	8.81E-05	ベほ	8.62E-05	ほほ	8.55E-05	もう	8.60E-05	もち	8.65E-05	ベら	8.92E-05
ヘち	8.51E-05	をど	8.65E-05	らつ	8.41E-05	もも	8.81E-05	ヘむ	8.62E-05	ほメ	8.55E-05	もこ	8.60E-05	もミ	8.65E-05	へり	8.92E-05
へな	8.51E-05	をば	8.65E-05	らで	8.41E-05	もや	8.81E-05	へも	8.62E-05	まあ	8.55E-05	もせ	8.60E-05	もら	8.65E-05	ほう	8.92E-05
へみ	8.51E-05	をメ	8.65E-05	らは	8.41E-05	もり	8.81E-05	ベも	8.62E-05	まき	8.55E-05	やキ	8.60E-05	やざ	8.65E-05	ほが	8.92E-05
ベむ	8.51E-05	をめ	8.65E-05	らヒ	8.41E-05	もわ	8.81E-05	ヘよ	8.62E-05	まさ	8.55E-05	やビ	8.60E-05	やそ	8.65E-05	ほコ	8.92E-05
べや	8.51E-05	あか	7.86E-06	らび	8.41E-05	やけ	8.81E-05	ヘを	8.62E-05	みぐ	8.55E-05	やメ	8.60E-05	やノ	8.65E-05	ほぢ	8.92E-05
ヘヨ	8.51E-05	あキ	7.86E-06	らへ	8.41E-05	やソ	8.81E-05	へを	8.62E-05	みひ	8.55E-05	やや	8.60E-05	やヒ	8.65E-05	ほゆ	8.92E-05
ベヨ	8.51E-05	あき	7.86E-06	りう	8.41E-05	やゆ	8.81E-05	ほだ	8.62E-05	みほ	8.55E-05	やら	8.60E-05	やゆ	8.65E-05	まご	8.92E-05
ヘわ	8.51E-05	あく	7.86E-06	りか	8.41E-05	ゆケ	8.81E-05	ほち	8.62E-05	みら	8.55E-05	やり	8.60E-05	ゆむ	8.65E-05	まち	8.92E-05
ほあ	8.51E-05	あケ	7.86E-06	りコ	8.41E-05	ゆこ	8.81E-05	ぼな	8.62E-05	むの	8.55E-05	やる	8.60E-05	ゆれ	8.65E-05	まら	8.92E-05
ほさ	8.51E-05	あけ	7.86E-06	りじ	8.41E-05	ゆす	8.81E-05	ほヒ	8.62E-05	むふ	8.55E-05	やわ	8.60E-05	ゆゑ	8.65E-05	ミか	8.92E-05
ほせ	8.51E-05	あご	7.86E-06	りは	8.41E-05	ゆち	8.81E-05	ほほ	8.62E-05	むべ	8.55E-05	ゆあ	8.60E-05	よき	8.65E-05	ミコ	8.92E-05
ほゆ	8.51E-05	あさ	7.86E-06	りふ	8.41E-05	ゆづ	8.81E-05	ほみ	8.62E-05	むる	8.55E-05	ゆゲ	8.60E-05	よコ	8.65E-05	ミし	8.92E-05
ほれ	8.51E-05	あざ	7.86E-06	りヘ	8.41E-05	ゆゆ	8.81E-05	ほメ	8.62E-05	むわ	8.55E-05	ゆひ	8.60E-05	よさ	8.65E-05	ミそ	8.92E-05
ぼれ	8.51E-05	あし	7.86E-06	りま	8.41E-05	よい	8.81E-05	ほや	8.62E-05	メが	8.55E-05	ゆふ	8.60E-05	ヨせ	8.65E-05	みね	8.92E-05
まけ	8.51E-05	あじ	7.86E-06	りゐ	8.41E-05	ヨコ	8.81E-05	ほわ	8.62E-05	めし	8.55E-05	ゆみ	8.60E-05	ヨト	8.65E-05	ミひ	8.92E-05
まよ	8.51E-05	あす	7.86E-06	るケ	8.41E-05	ヨづ	8.81E-05	まあ	8.62E-05	メち	8.55E-05	ゆや	8.60E-05	ヨに	8.65E-05	みむ	8.92E-05
みい	8.51E-05	あず	7.86E-06	るト	8.41E-05	ヨと	8.81E-05	ませ	8.62E-05	めト	8.55E-05	よい	8.60E-05	ヨへ	8.65E-05	ミヨ	8.92E-05
ミき	8.51E-05	あせ	7.86E-06	るべ	8.41E-05	よは	8.81E-05	まに	8.62E-05	メヨ	8.55E-05	よけ	8.60E-05	よみ	8.65E-05	みわ	8.92E-05
ミそ	8.51E-05	あソ	7.86E-06	るほ	8.41E-05	ヨば	8.81E-05	まほ	8.62E-05	める	8.55E-05	よご	8.60E-05	ヨよ	8.65E-05	むあ	8.92E-05
ミト	8.51E-05	あそ	7.86E-06	るみ	8.41E-05	ヨふ	8.81E-05	みう	8.62E-05	もが	8.55E-05	ヨさ	8.60E-05	ヨら	8.65E-05	むお	8.92E-05
みト	8.51E-05	あだ	7.86E-06	れゆ	8.41E-05	ヨヘ	8.81E-05	ミす	8.62E-05	もキ	8.55E-05	ヨつ	8.60E-05	よる	8.65E-05	むキ	8.92E-05
みと	8.51E-05	あぢ	7.86E-06	ろあ	8.41E-05	ヨり	8.81E-05	みせ	8.62E-05	もコ	8.55E-05	ヨド	8.60E-05	らぢ	8.65E-05	むコ	8.92E-05
みど	8.51E-05	あつ	7.86E-06	ロけ	8.41E-05	より	8.81E-05	みて	8.62E-05	もじ	8.55E-05	ヨを	8.60E-05	らノ	8.65E-05	むせ	8.92E-05
みは	8.51E-05	あて	7.86E-06	ロこ	8.41E-05	らえ	8.81E-05	みの	8.62E-05	もず	8.55E-05	らう	8.60E-05	りコ	8.65E-05	むゾ	8.92E-05
みみ	8.51E-05	あト	7.86E-06	ロす	8.41E-05	らけ	8.81E-05	ミみ	8.62E-05	もソ	8.55E-05	らさ	8.60E-05	りぢ	8.65E-05	むだ	8.92E-05
みや	8.51E-05	あと	7.86E-06	ロそ	8.41E-05	らゾ	8.81E-05	ミる	8.62E-05	もち	8.55E-05	らせ	8.60E-05	りど	8.65E-05	めあ	8.92E-05
むが	8.51E-05	あド	7.86E-06	ロへ	8.41E-05	らの	8.81E-05	みを	8.62E-05	もな	8.55E-05	らだ	8.60E-05	りひ	8.65E-05	メぐ	8.92E-05
メい	8.51E-05	あど	7.86E-06	ろま	8.41E-05	らは	8.81E-05	むゴ	8.62E-05	もみ	8.55E-05	らち	8.60E-05	りほ	8.65E-05	メゴ	8.92E-05
メか	8.51E-05	あな	7.86E-06	わさ	8.41E-05	らら	8.81E-05	むビ	8.62E-05	もや	8.55E-05	らぢ	8.60E-05	りメ	8.65E-05	メで	8.92E-05
めが	8.51E-05	あに	7.86E-06	わぬ	8.41E-05	りメ	8.81E-05	メが	8.62E-05	もゐ	8.55E-05	らば	8.60E-05	りを	8.65E-05	メド	8.92E-05
めさ	8.51E-05	あノ	7.86E-06	わわ	8.41E-05	るう	8.81E-05	めく	8.62E-05	もを	8.55E-05	らふ	8.60E-05	るい	8.65E-05	メど	8.92E-05
メし	8.51E-05	あは	7.86E-06	ゐさ	8.41E-05	るエ	8.81E-05	メづ	8.62E-05	やく	8.55E-05	らも	8.60E-05	るき	8.65E-05	メは	8.92E-05
メず	8.51E-05	あば	7.86E-06	ゐゆ	8.41E-05	るく	8.81E-05	メら	8.62E-05	やせ	8.55E-05	りゴ	8.60E-05	るふ	8.65E-05	めゆ	8.92E-05
メだ	8.51E-05	あひ	7.86E-06	ゑさ	8.41E-05	るソ	8.81E-05	めれ	8.62E-05	やて	8.55E-05	りち	8.60E-05	るほ	8.65E-05	もえ	8.92E-05
めノ	8.51E-05	あび	7.86E-06	ゑト	8.41E-05	るで	8.81E-05	めを	8.62E-05	やば	8.55E-05	りひ	8.60E-05	るむ	8.65E-05	もか	8.92E-05
めら	8.51E-05	あふ	7.86E-06	をさ	8.41E-05	ると	8.81E-05	もに	8.62E-05	やヘ	8.55E-05	るか	8.60E-05	れど	8.65E-05	もぐ	8.92E-05
もエ	8.51E-05	あぶ	7.86E-06	をづ	8.41E-05	るぬ	8.81E-05	もや	8.62E-05	やも	8.55E-05	るく	8.60E-05	れヘ	8.65E-05	もソ	8.92E-05
もせ	8.51E-05	あヘ	7.86E-06	をて	8.41E-05	るふ	8.81E-05	やぎ	8.62E-05	やる	8.55E-05	るコ	8.60E-05	れゑ	8.65E-05	もヘ	8.92E-05
もは	8.51E-05	あへ	7.86E-06	をな	8.41E-05	るメ	8.81E-05	やゲ	8.62E-05	ゆの	8.55E-05	るそ	8.60E-05	ろじ	8.65E-05	もま	8.92E-05
もば	8.51E-05	あほ	7.86E-06	をほ	8.41E-05	れい	8.81E-05	やた	8.62E-05	ゆら	8.55E-05	るは	8.60E-05	ロふ	8.65E-05	やケ	8.92E-05
もま	8.51E-05	あま	7.86E-06	をよ	8.41E-05	れか	8.81E-05	やゆ	8.62E-05	ゆれ	8.55E-05	れく	8.60E-05	ろふ	8.65E-05	やど	8.92E-05
やあ	8.51E-05	あみ	7.86E-06	あエ	7.65E-06	れキ	8.81E-05	ゆお	8.62E-05	ヨか	8.55E-05	れこ	8.60E-05	ロぶ	8.65E-05	やね	8.92E-05
やい	8.51E-05	あむ	7.86E-06	あか	7.65E-06	れす	8.81E-05	ゆか	8.62E-05	ヨキ	8.55E-05	れせ	8.60E-05	わへ	8.65E-05	やノ	8.92E-05
やケ	8.51E-05	あも	7.86E-06	あキ	7.65E-06	れた	8.81E-05	ゆし	8.62E-05	よゴ	8.55E-05	ロす	8.60E-05	わり	8.65E-05	やや	8.92E-05
やせ	8.51E-05	あよ	7.86E-06	あき	7.65E-06	れば	8.81E-05	ゆゆ	8.62E-05	よつ	8.55E-05	ろた	8.60E-05	ゐに	8.65E-05	ゆけ	8.92E-05
やふ	8.51E-05	あら	7.86E-06	あく	7.65E-06	れふ	8.81E-05	ゆれ	8.62E-05	ヨづ	8.55E-05	ろは	8.60E-05	ゑゾ	8.65E-05	ゆゾ	8.92E-05
ゆた	8.51E-05	あり	7.86E-06	あケ	7.65E-06	れみ	8.81E-05	ゆを	8.62E-05	よび	8.55E-05	ろふ	8.60E-05	ゑに	8.65E-05	ゆた	8.92E-05
ゆひ	8.51E-05	ある	7.86E-06	あけ	7.65E-06	ロぎ	8.81E-05	ヨぐ	8.62E-05	ヨや	8.55E-05	ロゆ	8.60E-05	ゑむ	8.65E-05	ゆつ	8.92E-05
ヨい	8.51E-05	あろ	7.86E-06	あご	7.65E-06	ロコ	8.81E-05	ヨけ	8.62E-05	らケ	8.55E-05	わケ	8.60E-05	ゑら	8.65E-05	よき	8.92E-05
よが	8.51E-05	あわ	7.86E-06	あじ	7.65E-06	ロし	8.81E-05	よだ	8.62E-05	らけ	8.55E-05	ゐあ	8.60E-05	をけ	8.65E-05	よけ	8.92E-05
よさ	8.51E-05	あゐ	7.86E-06	あず	7.65E-06	ろた	8.81E-05	ヨて	8.62E-05	らゾ	8.55E-05	ゐぐ	8.60E-05	をぢ	8.65E-05	ヨコ	8.92E-05
ヨふ	8.51E-05	あを	7.86E-06	あぜ	7.65E-06	ロト	8.81E-05	ヨみ	8.62E-05	らだ	8.55E-05	ゐし	8.60E-05	をぬ	8.65E-05	ヨそ	8.92E-05
ヨま	8.51E-05	いか	7.86E-06	あソ	7.65E-06	ロと	8.81E-05	よを	8.62E-05	らヘ	8.55E-05	ゐせ	8.60E-05	をれ	8.65E-05	よだ	8.92E-05
ヨみ	8.51E-05	いけ	7.86E-06	あそ	7.65E-06	ロノ	8.81E-05	らき	8.62E-05	りな	8.55E-05	ゐむ	8.60E-05	あエ	7.86E-06	よに	8.92E-05
よメ	8.51E-05	いコ	7.86E-06	あた	7.65E-06	ろヒ	8.81E-05	らぬ	8.62E-05	りぬ	8.55E-05	ゐれ	8.60E-05	あキ	7.86E-06	ヨび	8.92E-05
ヨも	8.51E-05	いこ	7.86E-06	あぢ	7.65E-06	ろひ	8.81E-05	らノ	8.62E-05	りべ	8.55E-05	をう	8.60E-05	あき	7.86E-06	ヨふ	8.92E-05
らエ	8.51E-05	いざ	7.86E-06	あつ	7.65E-06	ろみ	8.81E-05	られ	8.62E-05	るせ	8.55E-05	をさ	8.60E-05	あケ	7.86E-06	よや	8.92E-05
らせ	8.51E-05	いし	7.86E-06	あづ	7.65E-06	ロゆ	8.81E-05	りご	8.62E-05	ると	8.55E-05	をど	8.60E-05	あけ	7.86E-06	らお	8.92E-05
らな	8.51E-05	いせ	7.86E-06	あト	7.65E-06	わケ	8.81E-05	りめ	8.62E-05	るど	8.55E-05	をぶ	8.60E-05	あゲ	7.86E-06	らけ	8.92E-05
らヒ	8.51E-05	いソ	7.86E-06	あと	7.65E-06	わだ	8.81E-05	るあ	8.62E-05	れう	8.55E-05	あエ	7.82E-06	あご	7.86E-06	らず	8.92E-05
らも	8.51E-05	いそ	7.86E-06	あド	7.65E-06	わの	8.81E-05	るに	8.62E-05	れじ	8.55E-05	あか	7.82E-06	あさ	7.86E-06	らづ	8.92E-05
らろ	8.51E-05	いた	7.86E-06	あど	7.65E-06	わは	8.81E-05	るや	8.62E-05	れソ	8.55E-05	あが	7.82E-06	あざ	7.86E-06	らビ	8.92E-05
らわ	8.51E-05	いだ	7.86E-06	あな	7.65E-06	わロ	8.81E-05	れキ	8.62E-05	れぬ	8.55E-05	あキ	7.82E-06	あし	7.86E-06	らる	8.92E-05
りい	8.51E-05	いつ	7.86E-06	あに	7.65E-06	わゑ	8.81E-05	れた	8.62E-05	ロい	8.55E-05	あき	7.82E-06	あじ	7.86E-06	らろ	8.92E-05
りけ	8.51E-05	いづ	7.86E-06	あの	7.65E-06	ゐす	8.81E-05	れヨ	8.62E-05	ろキ	8.55E-05	あく	7.82E-06	あす	7.86E-06	りが	8.92E-05
りヒ	8.51E-05	いで	7.86E-06	あば	7.65E-06	ゐノ	8.81E-05	ロあ	8.62E-05	ろし	8.55E-05	あけ	7.82E-06	あせ	7.86E-06	りそ	8.92E-05
りふ	8.51E-05	いと	7.86E-06	あび	7.65E-06	ゑい	8.81E-05	ロう	8.62E-05	ロだ	8.55E-05	あゲ	7.82E-06	あソ	7.86E-06	りゾ	8.92E-05
りべ	8.51E-05	いな	7.86E-06	あぶ	7.65E-06	ゑや	8.81E-05	ろが	8.62E-05	ロつ	8.55E-05	あご	7.82E-06	あそ	7.86E-06	りで	8.92E-05
りわ	8.51E-05	いに	7.86E-06	あへ	7.65E-06	をが	8.81E-05	ろき	8.62E-05	ろノ	8.55E-05	あさ	7.82E-06	あた	7.86E-06	りな	8.92E-05
るい	8.51E-05	いぬ	7.86E-06	あベ	7.65E-06	をた	8.81E-05	ロぐ	8.62E-05	ろほ	8.55E-05	あざ	7.82E-06	あだ	7.86E-06	りは	8.92E-05
るゴ	8.51E-05	いね	7.86E-06	あほ	7.65E-06	をだ	8.81E-05	ロゴ	8.62E-05	わづ	8.55E-05	あし	7.82E-06	あぢ	7.86E-06	りむ	8.92E-05
るす	8.51E-05	いノ	7.86E-06	あま	7.65E-06	をト	8.81E-05	ろし	8.62E-05	ゐき	8.55E-05	あじ	7.82E-06	あづ	7.86E-06	りを	8.92E-05
るゾ	8.51E-05	いの	7.86E-06	あみ	7.65E-06	をノ	8.81E-05	ロゾ	8.62E-05	ゐた	8.55E-05	あず	7.82E-06	あて	7.86E-06	るお	8.92E-05
るち	8.51E-05	いは	7.86E-06	あむ	7.65E-06	をる	8.81E-05	ろに	8.62E-05	ゐて	8.55E-05	あせ	7.82E-06	あト	7.86E-06	るせ	8.92E-05
