sound	cont
する	0.000165021
すれ	0.007284185
ずロ	7.84065E-06
すわ	7.84065E-06
ずわ	2.33343E-05
すゑ	0.000446405
ずゑ	8.60368E-05
すを	0.000102347
ずを	5.47672E-05
せい	7.84065E-06
ぜい	2.35695E-05
せお	2.35695E-05
せか	0.000195493
せが	0.000336555
ぜか	0.00011685
せキ	2.35695E-05
せき	0.000132806
せく	0.000133198
ぜく	2.35695E-05
せけ	3.94039E-05
せコ	2.35918E-05
せこ	3.90821E-05
せゴ	0.000133522
せご	2.35918E-05
ぜコ	2.33343E-05
ぜゴ	2.33343E-05
せさ	7.84065E-06
ぜさ	7.84065E-06
せし	0.000276647
せす	7.84065E-06
せず	0.000165413
せぜ	8.55631E-05
ぜせ	7.84065E-06
せソ	3.93429E-05
ぜゾ	7.84065E-06
せた	7.84065E-06
ぜた	2.36528E-05
せぢ	0.000101889
せつ	2.35695E-05
せづ	7.84065E-06
せて	8.65963E-05
せト	8.65963E-05
せと	7.84065E-06
せド	5.45568E-05
ぜト	7.84065E-06
せな	0.000275476
ぜな	7.84065E-06
せに	7.84065E-06
ぜに	0.000102714
せぬ	0.000432809
せね	2.33343E-05
せノ	2.34614E-05
せの	2.36528E-05
ぜノ	7.84065E-06
せは	5.50857E-05
せば	8.5309E-05
ぜは	2.35918E-05
せひ	7.07064E-05
せふ	2.35918E-05
ぜふ	7.84065E-06
せほ	2.35918E-05
せま	7.84065E-06
ぜま	7.84065E-06
せみ	3.90821E-05
せむ	0.000528567
せメ	2.35918E-05
せめ	2.34614E-05
せも	7.84065E-06
ぜも	7.84065E-06
せや	2.36528E-05
せゆ	7.84065E-06
ぜゆ	7.84065E-06
せヨ	7.84065E-06
せよ	7.84065E-06
せら	7.84065E-06
せり	7.10893E-05
せる	7.84065E-06
せれ	0.000180817
せロ	2.35918E-05
せわ	7.84065E-06
せを	3.93429E-05
ぜを	2.34614E-05
ソあ	2.35695E-05
そあ	7.84065E-06
ゾあ	0.001401243
ソい	7.84065E-06
ゾい	2.33343E-05
そう	7.84065E-06
ソエ	2.35918E-05
ソお	3.91902E-05
ゾお	0.003537891
ソか	0.000118099
そか	5.47028E-05
ソが	2.34614E-05
そが	2.36528E-05
ゾか	2.33343E-05
ソき	7.03236E-05
そき	2.35695E-05
そぎ	2.34614E-05
ゾキ	7.84065E-06
ゾき	3.92983E-05
ソく	2.34614E-05
そく	2.35695E-05
ゾく	7.84065E-06
ソケ	8.62686E-05
そケ	2.34614E-05
ソコ	3.93429E-05
ソこ	7.84065E-06
そコ	7.84065E-06
そこ	5.5094E-05
そゴ	7.84065E-06
ゾコ	3.92983E-05
ゾこ	0.00013179
ソさ	2.36528E-05
ゾさ	5.43217E-05
ソし	7.0756E-05
そし	7.0756E-05
ゾし	7.84065E-06
ゾす	7.84065E-06
そせ	7.84065E-06
ゾせ	3.92735E-05
そそ	7.84065E-06
ゾソ	7.84065E-06
ソた	7.84065E-06
ゾた	7.84065E-06
そち	7.84065E-06
ソつ	2.35918E-05
ゾつ	8.60814E-05
そで	0.002797736
ソト	5.50857E-05
そト	2.35695E-05
ソド	7.84065E-06
ゾト	0.000116296
ソな	7.84065E-06
ゾな	3.90821E-05
ソに	7.84065E-06
そに	2.33343E-05
ソぬ	7.84065E-06
そぬ	7.0756E-05
ゾぬ	5.51938E-05
ソね	8.65963E-05
ソノ	0.000212824
そノ	0.000196587
その	2.33343E-05
ゾノ	2.33343E-05
ソは	8.5436E-05
そは	2.35695E-05
ソば	7.84065E-06
そば	7.84065E-06
ゾは	7.84065E-06
ソひ	0.000132998
そひ	5.43217E-05
そび	0.000243773
ゾヒ	2.34614E-05
ゾひ	7.84065E-06
ソふ	2.33343E-05
そふ	7.84065E-06
ソぶ	7.84065E-06
そぶ	7.84065E-06
ゾふ	7.84065E-06
ぞふ	7.84065E-06
ソヘ	2.35695E-05
ソへ	7.84065E-06
そヘ	3.92983E-05
ソべ	7.84065E-06
そベ	7.84065E-06
ゾヘ	2.35918E-05
ぞヘ	5.49586E-05
ソほ	2.34614E-05
ゾほ	7.84065E-06
ソま	7.84065E-06
そま	2.36528E-05
ゾま	7.84065E-06
ソミ	5.43217E-05
ソみ	2.33343E-05
そミ	7.84065E-06
ゾミ	7.84065E-06
ゾみ	5.46401E-05
ソむ	3.90821E-05
そむ	2.35918E-05
ゾむ	2.33343E-05
ソメ	0.00130964
ソも	7.84065E-06
そも	7.84065E-06
ゾも	0.000211102
ソや	3.92125E-05
そや	7.84065E-06
ゾや	7.84065E-06
ソゆ	3.93429E-05
そゆ	7.84065E-06
ゾゆ	7.04317E-05
ソヨ	2.35695E-05
ゾヨ	3.8955E-05
そら	0.000102297
ソり	7.84065E-06
ソる	5.43217E-05
ソれ	2.33343E-05
ソロ	3.93816E-05
ソわ	7.84065E-06
ゾわ	0.000132552
ソを	0.000134033
そを	2.33343E-05
ゾを	0.000118016
たあ	2.35918E-05
だあ	0.000101568
たい	8.64848E-05
たエ	0.00010238
だエ	5.5094E-05
たお	3.8828E-05
だお	5.5094E-05
たか	2.35695E-05
たが	0.00032384
だか	7.84065E-06
たき	0.000148053
たぎ	5.5094E-05
だき	0.000102461
たく	2.33343E-05
たぐ	0.000133972
だく	7.08452E-05
たケ	0.000380461
たけ	8.59443E-05
たゲ	2.34614E-05
だケ	0.000102714
だけ	7.84065E-06
たコ	2.34614E-05
たこ	0.000178779
たゴ	0.000149079
たご	3.90855E-05
だコ	7.84065E-06
だこ	7.84065E-06
たさ	0.000180451
ださ	3.93429E-05
たし	0.000102297
たじ	7.03913E-05
だし	7.84065E-06
たす	2.35695E-05
たず	5.50272E-05
だす	5.43217E-05
たせ	3.92983E-05
だせ	7.84065E-06
たソ	5.48332E-05
たゾ	3.90821E-05
たた	3.93206E-05
ただ	0.000211102
だた	0.000117192
たち	5.45758E-05
たぢ	7.84065E-06
だち	7.84065E-06
たつ	7.84065E-06
たづ	5.43217E-05
だつ	7.84065E-06
たて	5.52771E-05
たで	3.90632E-05
だて	0.000117951
たト	7.84065E-06
たと	2.34614E-05
たド	0.000149513
たど	2.35918E-05
だト	7.84065E-06
たな	7.84065E-06
だな	5.4792E-05
たに	0.001202835
だに	2.34614E-05
たぬ	2.35918E-05
たね	2.34614E-05
だね	2.33343E-05
たノ	7.84065E-06
たの	2.35695E-05
だノ	7.84065E-06
たは	7.84065E-06
たば	0.000228134
だは	0.000196854
たひ	0.000417259
たビ	7.84065E-06
たび	3.8828E-05
だヒ	7.84065E-06
だひ	0.000196724
たふ	7.84065E-06
たぶ	0.000102258
だふ	7.84065E-06
たヘ	0.002389937
たへ	7.84065E-06
だヘ	7.84065E-06
だへ	7.84065E-06
たほ	7.84065E-06
たま	0.000339896
だま	2.34614E-05
たミ	5.50272E-05
たみ	3.8828E-05
だミ	7.84065E-06
だみ	7.84065E-06
たむ	7.84065E-06
だむ	7.84065E-06
たメ	7.0756E-05
ため	7.84065E-06
だメ	0.000164309
たも	0.003986742
だも	0.000163413
たや	0.000371137
だや	7.84065E-06
たゆ	0.001330139
たヨ	8.5309E-05
たよ	0.000196654
だよ	2.34614E-05
たら	7.84065E-06
だら	0.000272778
たり	3.90821E-05
だり	0.000133671
たる	5.52771E-05
だる	7.84065E-06
たれ	3.8828E-05
だれ	0.001632897
たわ	0.000462228
だわ	5.5094E-05
たゐ	3.8828E-05
たゑ	2.33343E-05
たを	0.000116767
だを	7.84065E-06
ちあ	5.47028E-05
ちい	3.93429E-05
ぢい	7.84065E-06
ちエ	7.84065E-06
ちえ	7.84065E-06
ぢエ	3.92983E-05
ぢお	7.84065E-06
ちか	0.001472574
ちが	7.84065E-06
ぢか	7.84065E-06
ぢが	2.35695E-05
ちキ	3.90632E-05
ちき	3.92983E-05
ぢキ	7.84065E-06
ちく	2.35918E-05
ちぐ	7.84065E-06
ちけ	3.93429E-05
ちコ	7.84065E-06
ちこ	3.9465E-05
ちご	7.84065E-06
ぢコ	7.84065E-06
ぢこ	7.84065E-06
ちさ	7.84065E-06
ぢさ	0.000148889
ちし	7.84065E-06
ちじ	2.35695E-05
ぢし	5.5094E-05
ちす	8.58239E-05
ちず	0.000210466
ちせ	8.66267E-05
ちソ	2.36528E-05
ちそ	7.84065E-06
ちゾ	7.0515E-05
ぢゾ	7.84065E-06
ちた	0.000464746
ちだ	7.84065E-06
ちち	7.84065E-06
ちぢ	7.84065E-06
ちつ	3.92983E-05
ぢつ	7.84065E-06
ちて	5.48109E-05
ちで	3.92983E-05
ぢて	5.44487E-05
ちト	8.65681E-05
ちと	2.35918E-05
ちド	7.84065E-06
ちど	7.84065E-06
ぢト	7.84065E-06
ぢと	7.84065E-06
ちな	0.000118009
ぢな	5.43217E-05
ちに	0.000165065
ぢに	3.9465E-05
ちぬ	3.92983E-05
ぢぬ	2.36528E-05
ちね	7.84065E-06
ちノ	7.10893E-05
ちの	5.5094E-05
ぢノ	7.84065E-06
ちは	7.84065E-06
ちば	7.84065E-06
ぢは	5.45568E-05
ちひ	2.34614E-05
ちび	7.84065E-06
ぢひ	2.34614E-05
ちふ	8.65963E-05
ちへ	0.000477542
ちほ	2.35695E-05
ちま	7.84065E-06
ぢま	2.36528E-05
ちミ	3.94039E-05
ちみ	5.45791E-05
ぢみ	7.84065E-06
ちむ	7.84065E-06
ぢむ	7.84065E-06
ちメ	7.84065E-06
ちめ	3.90821E-05
ちも	7.84065E-06
ぢも	7.08229E-05
ちや	6.98153E-05
ぢや	2.33343E-05
ちゆ	0.000306733
ちヨ	5.5094E-05
ちよ	2.35918E-05
ちら	7.84065E-06
ぢら	2.33343E-05
ちり	7.84065E-06
ちる	5.52771E-05
ぢる	7.84065E-06
ちれ	2.36528E-05
ちわ	7.84065E-06
ちを	7.84065E-06
ぢを	0.000212565
つあ	2.33343E-05
つい	7.05208E-05
つエ	7.84065E-06
づエ	0.000100803
つお	5.48143E-05
つか	0.000118041
つが	2.35695E-05
づか	0.000102714
づが	7.84065E-06
つキ	7.03236E-05
つき	0.000132044
つぎ	7.84065E-06
づキ	7.84065E-06
づき	7.84065E-06
つく	0.000322863
つぐ	7.84065E-06
づく	7.84065E-06
つケ	0.000857377
つけ	2.33343E-05
つゲ	0.000465661
つげ	0.000117065
づケ	0.000149601
づけ	2.36528E-05
つコ	0.000196238
つこ	7.84065E-06
つゴ	8.62644E-05
づさ	2.34614E-05
つし	5.52771E-05
つじ	0.000117167
づし	0.000273393
つす	7.84065E-06
つせ	7.84065E-06
つソ	3.90632E-05
つそ	3.92983E-05
つゾ	0.000273139
づゾ	3.91902E-05
つた	0.00041679
つだ	7.84065E-06
づた	3.8828E-05
つち	0.000575103
つぢ	7.84065E-06
づち	0.000102077
つつ	7.84065E-06
つづ	3.92983E-05
づつ	7.84065E-06
つて	2.36528E-05
づて	2.33343E-05
つト	7.84065E-06
つと	6.98153E-05
つど	2.35918E-05
づト	2.33343E-05
づと	7.84065E-06
つな	7.84065E-06
づな	3.8828E-05
つに	8.66573E-05
づに	0.000133455
つね	7.03236E-05
づね	7.84065E-06
つノ	7.84065E-06
つの	7.84065E-06
づノ	0.000606384
づの	0.000101375
つは	2.34614E-05
つば	5.43217E-05
づは	0.000133671
つひ	0.000227688
つび	2.35918E-05
づひ	7.84065E-06
つふ	2.35695E-05
つぶ	7.84065E-06
つへ	7.84065E-06
つベ	0.000134338
づへ	7.84065E-06
つほ	0.000101508
つぼ	7.84065E-06
つま	0.000149906
づま	0.000842695
つミ	7.84065E-06
つみ	2.35918E-05
づみ	7.84065E-06
つむ	8.60524E-05
づむ	7.84065E-06
つメ	3.90821E-05
つめ	7.10282E-05
づメ	7.84065E-06
つも	0.001280512
づも	2.36528E-05
つや	7.84065E-06
つゆ	2.34614E-05
づゆ	7.84065E-06
つヨ	7.84065E-06
つよ	2.33343E-05
づヨ	3.92983E-05
つら	7.84065E-06
づら	0.000163483
つり	2.35918E-05
つる	0.002257489
づる	0.000305026
つれ	0.000874471
づれ	7.84065E-06
つロ	2.36528E-05
つろ	7.84065E-06
つわ	2.34614E-05
づわ	7.84065E-06
つゑ	2.35695E-05
つを	7.84065E-06
づを	7.84065E-06
てあ	7.84065E-06
であ	7.84065E-06
てい	7.84065E-06
でい	5.5094E-05
てう	7.01338E-05
でう	2.34614E-05
てお	0.000888076
でお	7.84065E-06
てか	0.000117987
てが	7.84065E-06
でか	7.84065E-06
てキ	2.35918E-05
てき	0.000260522
でき	7.84065E-06
てく	7.84065E-06
でく	7.84065E-06
てケ	2.33343E-05
てけ	0.000149898
てコ	0.000163972
てこ	0.000181395
てご	7.84065E-06
でコ	7.84065E-06
でこ	7.84065E-06
てさ	7.84065E-06
てざ	2.33343E-05
でさ	0.000570068
てし	2.35918E-05
てじ	7.84065E-06
でし	2.34614E-05
でじ	3.90632E-05
てす	0.000101565
てず	7.84065E-06
です	7.84065E-06
でず	0.000227965
でせ	2.33343E-05
てソ	7.84065E-06
てゾ	0.000181774
でソ	0.000116913
てた	8.5309E-05
てだ	3.9465E-05
でた	0.000196942
てち	3.93429E-05
てつ	5.49413E-05
てづ	7.84065E-06
でつ	0.00015015
てて	0.000134019
でて	3.92983E-05
てト	3.8828E-05
てと	7.84065E-06
てド	2.33343E-05
でト	7.84065E-06
てな	0.000224752
でな	5.50272E-05
てに	7.84065E-06
でに	0.000668452
てぬ	8.64848E-05
でぬ	7.84065E-06
てね	8.69014E-05
てノ	5.45568E-05
ての	2.33343E-05
でノ	0.000992003
ては	0.000321966
てば	7.84065E-06
では	0.000412836
でば	7.84065E-06
てひ	7.03236E-05
でヒ	7.84065E-06
でひ	3.8828E-05
てふ	7.84065E-06
てぶ	3.9465E-05
でふ	0.000449581
てほ	7.84065E-06
てま	7.84065E-06
でま	7.84065E-06
てみ	6.98153E-05
でみ	0.000102214
てむ	7.84065E-06
でむ	0.000117838
てメ	3.93206E-05
てめ	7.84065E-06
でメ	2.35695E-05
ても	0.001312531
でも	7.84065E-06
てや	2.35918E-05
でや	2.35918E-05
てゆ	2.35695E-05
てヨ	0.000101826
てよ	7.84065E-06
でヨ	7.84065E-06
てら	7.84065E-06
でら	7.84065E-06
てり	7.04127E-05
でり	2.35918E-05
てる	3.90855E-05
でる	2.35695E-05
てれ	3.90855E-05
てわ	7.10893E-05
でわ	2.35695E-05
てゐ	7.07148E-05
でゐ	7.84065E-06
てを	3.9465E-05
でを	0.000180076
トあ	7.84065E-06
とあ	7.84065E-06
ドあ	0.000526937
どあ	7.84065E-06
トい	2.35695E-05
とい	7.84065E-06
ドい	8.65434E-05
トう	2.35695E-05
どう	7.84065E-06
トお	0.003051275
とお	7.84065E-06
トか	8.69014E-05
とか	7.84065E-06
トが	0.000165962
ドか	7.84065E-06
どか	0.00015015
トき	0.000608702
とキ	7.84065E-06
とき	0.000181017
トぎ	2.34614E-05
とぎ	2.34614E-05
ドき	0.000302857
どき	3.90821E-05
トく	0.001296981
とく	7.84065E-06
トぐ	2.36528E-05
とぐ	7.84065E-06
トケ	7.84065E-06
トけ	5.43217E-05
とケ	0.000132366
とけ	7.84065E-06
とゲ	3.93429E-05
ドケ	2.33343E-05
トコ	0.000118099
トこ	7.84065E-06
とコ	2.35695E-05
とこ	7.84065E-06
トゴ	0.000606422
とゴ	0.000102469
ドコ	7.06041E-05
どこ	2.35918E-05
トさ	7.84065E-06
とさ	3.9465E-05
ドさ	7.84065E-06
どさ	2.36528E-05
トし	0.000134277
とし	5.50024E-05
とじ	3.93429E-05
ドし	2.34614E-05
どし	7.84065E-06
トす	0.000335525
ドす	7.84065E-06
どす	7.84065E-06
トせ	0.000132305
ドせ	7.84065E-06
トゾ	0.001031276
とゾ	7.84065E-06
トた	7.84065E-06
とた	3.90632E-05
トだ	0.000102408
とだ	7.84065E-06
どた	2.36528E-05
トち	7.84065E-06
とち	5.50024E-05
トぢ	7.84065E-06
どち	0.000102469
トつ	7.84065E-06
とつ	7.84065E-06
トづ	0.000400115
とづ	3.90632E-05
トで	7.84065E-06
とで	7.84065E-06
どで	7.84065E-06
トト	0.000102714
トと	7.84065E-06
とト	7.84065E-06
トド	0.000116554
トど	7.84065E-06
とド	5.5094E-05
ドト	7.84065E-06
どト	2.34614E-05
トな	0.001932957
とな	0.000102531
ドな	7.84065E-06
どな	7.84065E-06
トに	0.002276004
とに	0.000149323
ドに	0.0001647
どに	3.93429E-05
トね	5.44487E-05
とね	2.35918E-05
ドね	7.84065E-06
トノ	0.003835108
とノ	7.84065E-06
ドノ	8.65294E-05
どノ	7.84065E-06
トは	7.84065E-06
とは	0.000165095
トば	8.55442E-05
ドは	7.84065E-06
どは	7.84065E-06
トひ	0.000647807
とひ	7.06925E-05
トび	0.000196394
とび	7.84065E-06
ドひ	2.35695E-05
どひ	7.84065E-06
トふ	0.000102214
とふ	0.000149343
トぶ	0.000102214
トヘ	3.93429E-05
トへ	2.33343E-05
とヘ	0.00011751
とへ	7.84065E-06
どへ	7.84065E-06
トほ	0.002641461
ドほ	7.84065E-06
トま	3.92125E-05
とま	7.84065E-06
ドま	2.33343E-05
トミ	7.84065E-06
トみ	0.000338614
とミ	3.9465E-05
とみ	7.84065E-06
ドミ	7.05398E-05
ドみ	2.34614E-05
トむ	2.36528E-05
ドむ	0.000321953
トメ	0.00070089
トめ	7.84065E-06
とメ	7.84065E-06
ドメ	8.5309E-05
ドめ	7.10893E-05
トも	0.000306778
とも	0.000727041
ドも	0.009912655
ども	0.000211169
トや	3.8828E-05
とや	8.56935E-05
トゆ	0.0002282
とゆ	7.84065E-06
どゆ	2.35695E-05
トヨ	7.84065E-06
トよ	0.000415805
とよ	2.35695E-05
どよ	7.84065E-06
トら	7.84065E-06
とら	2.34614E-05
ドら	7.84065E-06
トり	3.92125E-05
とり	0.000259859
ドり	3.9465E-05
どり	7.0756E-05
トる	7.03236E-05
とる	0.000133201
ドる	7.84065E-06
トれ	7.84065E-06
とれ	7.0515E-05
ドれ	7.84065E-06
トロ	2.35918E-05
とろ	7.84065E-06
ドロ	0.000648758
どろ	7.84065E-06
トわ	0.000243708
とわ	2.33343E-05
ドわ	3.90821E-05
トゑ	7.84065E-06
トを	0.001284598
とを	5.50272E-05
ドを	5.4919E-05
どを	7.84065E-06
なあ	7.84065E-06
ない	7.07758E-05
なう	5.50272E-05
なエ	2.35918E-05
なお	8.55665E-05
なか	7.84065E-06
なが	0.000939992
なキ	7.84065E-06
なき	7.84065E-06
なギ	5.5094E-05
なぎ	5.5094E-05
なく	0.005691805
なぐ	0.000195357
なケ	0.000181103
なけ	3.8828E-05
なゲ	0.00097026
なコ	5.5094E-05
なこ	7.84065E-06
なゴ	7.84065E-06
なご	7.84065E-06
なさ	3.93816E-05
なざ	3.92983E-05
なし	0.008712049
なじ	8.66515E-05
なす	0.000520397
なず	7.84065E-06
なせ	8.55665E-05
なソ	0.000132806
なそ	7.84065E-06
なゾ	0.000165962
なた	7.84065E-06
なだ	3.90632E-05
なち	3.91902E-05
なぢ	7.84065E-06
なつ	7.84065E-06
なづ	2.35918E-05
なて	8.63388E-05
なで	7.84065E-06
なト	7.84065E-06
なと	7.84065E-06
なド	2.35918E-05
なな	0.000228755
なに	0.000574881
なぬ	3.90821E-05
なね	3.8955E-05
なノ	3.92735E-05
なの	2.33343E-05
なは	0.000351288
なば	7.84065E-06
なヒ	0.000180753
なひ	0.000275692
なビ	2.33343E-05
なび	7.84065E-06
なふ	0.000228334
なぶ	2.34614E-05
なヘ	3.92983E-05
なへ	5.5094E-05
なベ	2.34614E-05
なほ	0.000542621
なま	7.84065E-06
なミ	3.8955E-05
なみ	2.33343E-05
なむ	2.34614E-05
なメ	3.8828E-05
なめ	0.000102408
なも	2.33343E-05
なや	0.000210288
なゆ	2.35918E-05
なヨ	7.84065E-06
なよ	3.90821E-05
なら	7.84065E-06
なり	7.84065E-06
なる	0.000179885
なれ	0.002626484
なロ	2.33343E-05
なわ	0.000510697
なゐ	0.000976201
なゑ	7.84065E-06
なを	8.5309E-05
にあ	0.000117186
にい	7.10059E-05
にう	7.84065E-06
にえ	2.33343E-05
にお	0.001035126
にか	5.52771E-05
にが	2.33343E-05
にキ	7.84065E-06
にき	3.90821E-05
にぎ	2.34614E-05
にく	0.00024444
にぐ	2.36528E-05
にケ	7.84065E-06
にけ	5.5094E-05
にコ	0.000339713
にこ	0.000951018
にゴ	3.93429E-05
にさ	0.000165047
にし	0.005663121
にす	0.000790375
にせ	7.84065E-06
にソ	2.35918E-05
にそ	0.000165005
にゾ	7.84065E-06
にた	0.000367806
にだ	0.000226531
にち	8.64659E-05
につ	0.000118526
にづ	2.36528E-05
にて	0.000260668
にで	0.000164118
にト	0.0001494
にと	3.9465E-05
にな	7.84065E-06
にに	2.35695E-05
にぬ	7.84065E-06
にね	7.84065E-06
にノ	5.52771E-05
にの	2.33343E-05
には	8.65963E-05
にひ	0.000369466
にふ	2.33343E-05
にヘ	7.84065E-06
にへ	0.00024446
にほ	0.000228044
にま	5.45758E-05
にみ	0.001726229
にむ	7.84065E-06
にメ	2.35695E-05
にも	7.84065E-06
にや	7.07148E-05
にゆ	2.36528E-05
にヨ	2.36528E-05
にら	7.84065E-06
にる	3.8955E-05
にわ	0.000259502
にゐ	8.64848E-05
にゑ	2.35918E-05
にを	0.000148314
ぬあ	0.000116786
ぬい	7.84065E-06
ぬエ	7.84065E-06
ぬか	0.001831807
ぬが	0.000164048
ぬキ	7.84065E-06
ぬき	0.000212145
ぬく	7.84065E-06
ぬケ	7.84065E-06
ぬけ	7.84065E-06
ぬコ	0.000461126
ぬこ	7.03302E-05
ぬゴ	7.84065E-06
ぬさ	0.000100803
ぬし	7.84065E-06
ぬす	5.50272E-05
ぬた	2.35695E-05
ぬち	7.84065E-06
ぬぢ	7.84065E-06
ぬつ	7.84065E-06
ぬト	2.33343E-05
ぬと	2.36528E-05
ぬな	8.62644E-05
ぬに	0.000857867
ぬぬ	3.8955E-05
ぬノ	0.000619818
ぬの	7.08978E-05
ぬは	0.000118099
ぬば	7.84065E-06
ぬひ	0.000898716
ぬふ	7.84065E-06
ぬへ	3.92983E-05
ぬベ	0.002037356
ぬべ	7.84065E-06
ぬほ	2.33343E-05
ぬま	7.03236E-05
ぬミ	2.33343E-05
ぬみ	7.84065E-06
ぬめ	5.48366E-05
ぬも	0.000351533
ぬや	2.36528E-05
ぬゆ	2.35918E-05
ぬヨ	7.84065E-06
ぬよ	0.000101702
ぬら	7.84065E-06
ぬり	3.93206E-05
ぬる	0.000830073
ぬれ	0.003241265
ぬわ	5.5094E-05
ぬを	0.001027549
ねあ	7.84065E-06
ねい	7.84065E-06
ねう	2.33343E-05
ねえ	2.33343E-05
ねお	2.33343E-05
ねか	0.000289144
ねが	8.6574E-05
ねキ	2.35918E-05
ねき	7.84065E-06
ねく	0.000178652
ねけ	3.92983E-05
ねコ	7.84065E-06
ねさ	0.000133972
ねざ	7.84065E-06
ねし	0.000102547
ねじ	2.36528E-05
ねす	7.84065E-06
ねず	0.000567773
ねせ	7.84065E-06
ねソ	2.35918E-05
ねゾ	5.5094E-05
ねた	6.98153E-05
ねち	7.84065E-06
ねつ	0.002980912
ねて	0.000210546
ねト	7.84065E-06
ねド	0.000353266
ねど	7.84065E-06
ねな	7.84065E-06
ねに	5.47028E-05
ねぬ	8.5309E-05
ねね	2.35695E-05
ねノ	0.001244787
ねは	7.07708E-05
ねば	0.001034297
ねヒ	2.33343E-05
ねひ	2.35695E-05
ねビ	2.35918E-05
ねふ	0.000132788
ねぶ	5.52771E-05
ねへ	7.84065E-06
ねま	0.000212075
ねみ	2.33343E-05
ねむ	5.52771E-05
ねメ	8.63132E-05
ねめ	7.84065E-06
ねも	0.001994766
ねや	7.84065E-06
ねゆ	3.9465E-05
ねヨ	2.33343E-05
ねよ	7.84065E-06
ねら	0.000369827
ねり	5.52771E-05
ねロ	0.000386332
ねわ	2.33343E-05
ねを	0.000447491
ノあ	2.35695E-05
ノい	0.001083855
ノう	5.45791E-05
ノエ	7.84065E-06
ノお	2.34614E-05
ノか	8.59443E-05
のか	0.000164048
ノが	3.90821E-05
のが	7.84065E-06
ノキ	0.000102653
ノき	0.000385333
のキ	7.84065E-06
のき	7.84065E-06
のぎ	2.36528E-05
ノく	2.34614E-05
ノぐ	8.60524E-05
のぐ	7.84065E-06
ノケ	0.000101894
ノけ	2.33343E-05
ノコ	0.00686093
ノこ	0.000117834
のコ	2.34614E-05
ノゴ	0.000983283
ノさ	8.5946E-05
のさ	7.84065E-06
ノし	7.08616E-05
のし	3.9465E-05
のじ	7.84065E-06
ノす	7.84065E-06
のす	2.35695E-05
ノせ	5.52771E-05
ノソ	3.90821E-05
ノそ	7.84065E-06
ノゾ	5.47028E-05
のゾ	7.84065E-06
ノた	0.000100803
のだ	7.84065E-06
ノち	7.08006E-05
のぢ	7.84065E-06
ノつ	0.000102347
ノづ	7.84065E-06
のづ	2.36528E-05
ノて	7.84065E-06
ノト	0.000571534
ノと	3.92983E-05
のト	2.35695E-05
ノド	7.84065E-06
ノど	7.84065E-06
ノな	5.45758E-05
のな	0.000116935
ノに	0.000165962
のに	7.84065E-06
ノぬ	7.84065E-06
ノね	0.001014112
ノノ	5.52771E-05
ノの	7.84065E-06
のノ	2.36528E-05
のの	3.9465E-05
ノは	7.84065E-06
のは	0.000195398
ノヒ	2.36528E-05
ノひ	0.000716703
のひ	0.000304768
ノビ	0.000164484
ノび	7.84065E-06
ノふ	3.9465E-05
のふ	0.000117192
ノぶ	2.33343E-05
のぶ	7.84065E-06
ノヘ	0.000290846
ノへ	7.84065E-06
のへ	7.84065E-06
ノベ	7.0756E-05
ノべ	7.84065E-06
のベ	7.84065E-06
ノほ	0.000255997
のほ	3.92735E-05
ノぼ	5.47028E-05
ノま	7.08978E-05
のま	7.84065E-06
ノミ	2.33343E-05
ノみ	7.84065E-06
ノむ	2.35918E-05
ノメ	7.84065E-06
ノめ	2.35918E-05
のメ	7.84065E-06
ノも	0.000674326
のも	7.84065E-06
ノや	7.84065E-06
のや	0.000100803
ノゆ	0.00067896
のゆ	5.50495E-05
ノヨ	7.84065E-06
ノよ	5.52771E-05
のヨ	2.34614E-05
ノら	2.36528E-05
のら	0.000258912
ノり	7.84065E-06
ノる	2.34614E-05
ノれ	2.36528E-05
のれ	7.84065E-06
のロ	3.92735E-05
ノわ	7.08006E-05
のわ	3.92125E-05
ノゐ	8.56902E-05
ノを	0.007098963
のを	0.000118099
はあ	0.000102592
ばあ	3.92983E-05
はい	7.84065E-06
ばい	0.000101508
はう	7.84065E-06
ばう	7.84065E-06
はエ	2.35918E-05
はえ	2.33343E-05
はお	0.000914817
ばお	7.84065E-06
はか	0.000118099
はが	0.000149292
ばか	0.001521152
はキ	7.84065E-06
はき	7.84065E-06
はギ	2.34614E-05
ばき	2.33343E-05
はく	8.60145E-05
はぐ	8.67184E-05
ばく	7.84065E-06
はケ	0.000211423
はけ	7.84065E-06
ばケ	7.84065E-06
ばけ	3.92125E-05
はコ	8.59443E-05
はこ	2.33343E-05
はゴ	3.93816E-05
ばコ	7.84065E-06
ばこ	5.5094E-05
はさ	3.8828E-05
はざ	7.84065E-06
ばさ	2.36528E-05
はし	0.002269732
はじ	8.64848E-05
ばし	0.000476463
ばじ	2.33343E-05
はす	0.000448248
はず	5.45791E-05
ばす	0.000165335
ばず	2.33343E-05
はせ	0.00015015
ばせ	3.93429E-05
ばぜ	7.84065E-06
はそ	5.5094E-05
はゾ	7.84065E-06
ばソ	2.33343E-05
ばゾ	7.84065E-06
はた	0.000197087
はだ	0.000697423
ばた	2.36528E-05
はち	7.84065E-06
はぢ	0.000228089
ばち	2.34614E-05
はつ	7.84065E-06
はづ	7.84065E-06
ばつ	7.84065E-06
はて	7.84065E-06
はト	3.93429E-05
はと	2.36528E-05
はド	7.84065E-06
はど	7.84065E-06
