3-a	cont_a	3-b	cont_b	3-c	cont_c	3-d	cont_d	3-e	cont_e	3-f	cont_f	3-g	cont_g	3-h	cont_h	3-i	cont_i
ざし	7.89E-06	しげ	7.74E-06	しひ	8.00E-06	しが	7.92E-06	ざわ	7.81E-06	ざこ	7.96E-06	さの	7.94E-06	しぶ	7.70E-06	さひ	7.71E-06
さず	7.89E-06	しこ	7.74E-06	しび	8.00E-06	じが	7.92E-06	さゐ	7.81E-06	ざさ	7.96E-06	ざノ	7.94E-06	しヘ	7.70E-06	さビ	7.71E-06
させ	7.89E-06	しゴ	7.74E-06	しぶ	8.00E-06	しぎ	7.92E-06	さゑ	7.81E-06	さじ	7.96E-06	ざの	7.94E-06	しへ	7.70E-06	さび	7.71E-06
ざせ	7.89E-06	じコ	7.74E-06	しヘ	8.00E-06	しく	7.92E-06	さを	7.81E-06	ざし	7.96E-06	さは	7.94E-06	しべ	7.70E-06	さふ	7.71E-06
さゾ	7.89E-06	しさ	7.74E-06	しへ	8.00E-06	しぐ	7.92E-06	ざを	7.81E-06	さず	7.96E-06	さば	7.94E-06	じヘ	7.70E-06	さぶ	7.71E-06
ざゾ	7.89E-06	じし	7.74E-06	しべ	8.00E-06	しケ	7.92E-06	しい	7.81E-06	ざす	7.96E-06	ざは	7.94E-06	しほ	7.70E-06	ざふ	7.71E-06
さぢ	7.89E-06	しす	7.74E-06	じヘ	8.00E-06	しけ	7.92E-06	じい	7.81E-06	させ	7.96E-06	さひ	7.94E-06	しま	7.70E-06	さほ	7.71E-06
さつ	7.89E-06	しソ	7.74E-06	しほ	8.00E-06	しゲ	7.92E-06	しう	7.81E-06	さゾ	7.96E-06	さビ	7.94E-06	じま	7.70E-06	さま	7.71E-06
さづ	7.89E-06	しそ	7.74E-06	じま	8.00E-06	しげ	7.92E-06	しエ	7.81E-06	ざゾ	7.96E-06	さふ	7.94E-06	しミ	7.70E-06	ざま	7.71E-06
さト	7.89E-06	しゾ	7.74E-06	しミ	8.00E-06	じけ	7.92E-06	しえ	7.81E-06	さた	7.96E-06	さぶ	7.94E-06	しみ	7.70E-06	さみ	7.71E-06
さと	7.89E-06	じゾ	7.74E-06	しみ	8.00E-06	しコ	7.92E-06	しか	7.81E-06	さだ	7.96E-06	ざふ	7.94E-06	じみ	7.70E-06	ざみ	7.71E-06
さド	7.89E-06	した	7.74E-06	じみ	8.00E-06	しこ	7.92E-06	しが	7.81E-06	さぢ	7.96E-06	さへ	7.94E-06	しむ	7.70E-06	ざむ	7.71E-06
さど	7.89E-06	しだ	7.74E-06	しメ	8.00E-06	しゴ	7.92E-06	じが	7.81E-06	さつ	7.96E-06	さほ	7.94E-06	しメ	7.70E-06	ざメ	7.71E-06
ざに	7.89E-06	しち	7.74E-06	しめ	8.00E-06	じコ	7.92E-06	しキ	7.81E-06	さづ	7.96E-06	さま	7.94E-06	しめ	7.70E-06	さも	7.71E-06
さぬ	7.89E-06	しづ	7.74E-06	じメ	8.00E-06	しし	7.92E-06	しき	7.81E-06	ざつ	7.96E-06	ざま	7.94E-06	じメ	7.70E-06	さや	7.71E-06
ざぬ	7.89E-06	しで	7.74E-06	じめ	8.00E-06	しじ	7.92E-06	しぎ	7.81E-06	さで	7.96E-06	さみ	7.94E-06	じめ	7.70E-06	さゆ	7.71E-06
ざね	7.89E-06	じて	7.74E-06	しも	8.00E-06	じし	7.92E-06	じき	7.81E-06	さト	7.96E-06	ざみ	7.94E-06	しも	7.70E-06	ざゆ	7.71E-06
さノ	7.89E-06	しと	7.74E-06	じも	8.00E-06	しす	7.92E-06	しく	7.81E-06	さと	7.96E-06	さむ	7.94E-06	じも	7.70E-06	さよ	7.71E-06
さの	7.89E-06	しド	7.74E-06	しや	8.00E-06	しせ	7.92E-06	しぐ	7.81E-06	さド	7.96E-06	さメ	7.94E-06	しや	7.70E-06	さら	7.71E-06
ざノ	7.89E-06	じト	7.74E-06	じや	8.00E-06	しソ	7.92E-06	じく	7.81E-06	さな	7.96E-06	ざメ	7.94E-06	じや	7.70E-06	ざり	7.71E-06
ざの	7.89E-06	しに	7.74E-06	しゆ	8.00E-06	しゾ	7.92E-06	しケ	7.81E-06	ざな	7.96E-06	さゆ	7.94E-06	しゆ	7.70E-06	さる	7.71E-06
さは	7.89E-06	しぬ	7.74E-06	しヨ	8.00E-06	じゾ	7.92E-06	しけ	7.81E-06	さに	7.96E-06	ざゆ	7.94E-06	しヨ	7.70E-06	ざる	7.71E-06
さば	7.89E-06	じぬ	7.74E-06	しら	8.00E-06	した	7.92E-06	しゲ	7.81E-06	ざに	7.96E-06	さヨ	7.94E-06	しよ	7.70E-06	され	7.71E-06
ざは	7.89E-06	しノ	7.74E-06	しり	8.00E-06	しち	7.92E-06	しげ	7.81E-06	さぬ	7.96E-06	さよ	7.94E-06	しら	7.70E-06	さわ	7.71E-06
さひ	7.89E-06	しの	7.74E-06	じり	8.00E-06	しぢ	7.92E-06	じけ	7.81E-06	ざぬ	7.96E-06	さり	7.94E-06	しり	7.70E-06	ざわ	7.71E-06
さビ	7.89E-06	じの	7.74E-06	しる	8.00E-06	しつ	7.92E-06	しこ	7.81E-06	さね	7.96E-06	ざり	7.94E-06	じり	7.70E-06	さゐ	7.71E-06
さふ	7.89E-06	しは	7.74E-06	じる	8.00E-06	して	7.92E-06	しゴ	7.81E-06	ざね	7.96E-06	さる	7.94E-06	しる	7.70E-06	さゑ	7.71E-06
ざふ	7.89E-06	しば	7.74E-06	しれ	8.00E-06	しで	7.92E-06	じコ	7.81E-06	さノ	7.96E-06	ざれ	7.94E-06	じる	7.70E-06	さを	7.71E-06
さへ	7.89E-06	じは	7.74E-06	じれ	8.00E-06	じて	7.92E-06	しじ	7.81E-06	ざノ	7.96E-06	さわ	7.94E-06	しれ	7.70E-06	ざを	7.71E-06
さほ	7.89E-06	しヒ	7.74E-06	しロ	8.00E-06	しト	7.92E-06	じし	7.81E-06	ざの	7.96E-06	ざわ	7.94E-06	しロ	7.70E-06	しあ	7.71E-06
さま	7.89E-06	しひ	7.74E-06	じロ	8.00E-06	しと	7.92E-06	しせ	7.81E-06	さは	7.96E-06	さゐ	7.94E-06	しろ	7.70E-06	しい	7.71E-06
ざま	7.89E-06	しビ	7.74E-06	じろ	8.00E-06	しド	7.92E-06	しソ	7.81E-06	さば	7.96E-06	さゑ	7.94E-06	じロ	7.70E-06	じい	7.71E-06
ざみ	7.89E-06	しび	7.74E-06	しゐ	8.00E-06	じト	7.92E-06	しそ	7.81E-06	ざは	7.96E-06	さを	7.94E-06	しわ	7.70E-06	しう	7.71E-06
さむ	7.89E-06	しぶ	7.74E-06	じを	8.00E-06	しな	7.92E-06	しだ	7.81E-06	さビ	7.96E-06	ざを	7.94E-06	しゐ	7.70E-06	しえ	7.71E-06
さメ	7.89E-06	しヘ	7.74E-06	ずあ	8.00E-06	しに	7.92E-06	しち	7.81E-06	さび	7.96E-06	しあ	7.94E-06	しを	7.70E-06	しお	7.71E-06
さや	7.89E-06	しべ	7.74E-06	すい	8.00E-06	じに	7.92E-06	しぢ	7.81E-06	さふ	7.96E-06	しい	7.94E-06	じを	7.70E-06	しか	7.71E-06
さゆ	7.89E-06	じヘ	7.74E-06	ずい	8.00E-06	しぬ	7.92E-06	しつ	7.81E-06	ざふ	7.96E-06	しエ	7.94E-06	すあ	7.70E-06	しが	7.71E-06
ざゆ	7.89E-06	しほ	7.74E-06	ずお	8.00E-06	じぬ	7.92E-06	しづ	7.81E-06	さヘ	7.96E-06	しお	7.94E-06	ずあ	7.70E-06	じか	7.71E-06
さヨ	7.89E-06	しま	7.74E-06	すか	8.00E-06	しね	7.92E-06	して	7.81E-06	さへ	7.96E-06	しか	7.94E-06	すい	7.70E-06	じが	7.71E-06
さら	7.89E-06	じま	7.74E-06	すが	8.00E-06	しノ	7.92E-06	しで	7.81E-06	さま	7.96E-06	しが	7.94E-06	ずい	7.70E-06	しキ	7.71E-06
ざら	7.89E-06	しミ	7.74E-06	ずか	8.00E-06	しの	7.92E-06	じて	7.81E-06	ざま	7.96E-06	しキ	7.94E-06	すう	7.70E-06	しき	7.71E-06
ざる	7.89E-06	じみ	7.74E-06	ずが	8.00E-06	じの	7.92E-06	しと	7.81E-06	さみ	7.96E-06	しき	7.94E-06	すお	7.70E-06	しぎ	7.71E-06
され	7.89E-06	しむ	7.74E-06	ずき	8.00E-06	しば	7.92E-06	じト	7.81E-06	ざみ	7.96E-06	しぎ	7.94E-06	ずお	7.70E-06	じき	7.71E-06
ざれ	7.89E-06	しメ	7.74E-06	すく	8.00E-06	じは	7.92E-06	しな	7.81E-06	さむ	7.96E-06	じき	7.94E-06	すか	7.70E-06	しく	7.71E-06
ざわ	7.89E-06	じや	7.74E-06	すぐ	8.00E-06	しヒ	7.92E-06	じに	7.81E-06	ざむ	7.96E-06	しく	7.94E-06	すが	7.70E-06	しぐ	7.71E-06
さゑ	7.89E-06	しヨ	7.74E-06	ずく	8.00E-06	しぶ	7.92E-06	しね	7.81E-06	さメ	7.96E-06	しぐ	7.94E-06	ずか	7.70E-06	じく	7.71E-06
ざを	7.89E-06	しよ	7.74E-06	すケ	8.00E-06	しヘ	7.92E-06	しノ	7.81E-06	ざメ	7.96E-06	じく	7.94E-06	ずが	7.70E-06	しケ	7.71E-06
しあ	7.89E-06	じり	7.74E-06	すけ	8.00E-06	しへ	7.92E-06	しの	7.81E-06	さも	7.96E-06	しケ	7.94E-06	すき	7.70E-06	しけ	7.71E-06
じい	7.89E-06	じる	7.74E-06	すゲ	8.00E-06	しべ	7.92E-06	じノ	7.81E-06	さゆ	7.96E-06	しゲ	7.94E-06	すギ	7.70E-06	しげ	7.71E-06
しう	7.89E-06	しれ	7.74E-06	すコ	8.00E-06	しほ	7.92E-06	しは	7.81E-06	ざゆ	7.96E-06	じけ	7.94E-06	すぎ	7.70E-06	じけ	7.71E-06
しエ	7.89E-06	じれ	7.74E-06	すこ	8.00E-06	しま	7.92E-06	しば	7.81E-06	さヨ	7.96E-06	しこ	7.94E-06	ずき	7.70E-06	しこ	7.71E-06
しえ	7.89E-06	しろ	7.74E-06	すご	8.00E-06	じま	7.92E-06	じは	7.81E-06	さよ	7.96E-06	しゴ	7.94E-06	すく	7.70E-06	しゴ	7.71E-06
しか	7.89E-06	じロ	7.74E-06	ずコ	8.00E-06	しミ	7.92E-06	しひ	7.81E-06	ざら	7.96E-06	じコ	7.94E-06	すぐ	7.70E-06	じコ	7.71E-06
じが	7.89E-06	じろ	7.74E-06	ずこ	8.00E-06	しみ	7.92E-06	しび	7.81E-06	さり	7.96E-06	しさ	7.94E-06	ずく	7.70E-06	しさ	7.71E-06
しキ	7.89E-06	しわ	7.74E-06	すさ	8.00E-06	じみ	7.92E-06	しふ	7.81E-06	ざり	7.96E-06	しじ	7.94E-06	すケ	7.70E-06	しし	7.71E-06
じき	7.89E-06	しゑ	7.74E-06	すし	8.00E-06	しむ	7.92E-06	しぶ	7.81E-06	さる	7.96E-06	じし	7.94E-06	すゲ	7.70E-06	しじ	7.71E-06
しぐ	7.89E-06	すあ	7.74E-06	ずし	8.00E-06	しメ	7.92E-06	しヘ	7.81E-06	ざる	7.96E-06	しす	7.94E-06	すコ	7.70E-06	じし	7.71E-06
じく	7.89E-06	すい	7.74E-06	すす	8.00E-06	しめ	7.92E-06	じヘ	7.81E-06	され	7.96E-06	しせ	7.94E-06	すこ	7.70E-06	しす	7.71E-06
しケ	7.89E-06	ずい	7.74E-06	すず	8.00E-06	じメ	7.92E-06	しほ	7.81E-06	ざれ	7.96E-06	しソ	7.94E-06	すご	7.70E-06	しせ	7.71E-06
しけ	7.89E-06	すう	7.74E-06	すソ	8.00E-06	じも	7.92E-06	しま	7.81E-06	さわ	7.96E-06	しそ	7.94E-06	ずコ	7.70E-06	しソ	7.71E-06
しげ	7.89E-06	すお	7.74E-06	すゾ	8.00E-06	しや	7.92E-06	じま	7.81E-06	さゐ	7.96E-06	しゾ	7.94E-06	ずこ	7.70E-06	しそ	7.71E-06
じけ	7.89E-06	ずお	7.74E-06	ずゾ	8.00E-06	じや	7.92E-06	しミ	7.81E-06	さゑ	7.96E-06	じゾ	7.94E-06	すさ	7.70E-06	しゾ	7.71E-06
しコ	7.89E-06	すか	7.74E-06	すた	8.00E-06	しゆ	7.92E-06	しむ	7.81E-06	さを	7.96E-06	しだ	7.94E-06	すし	7.70E-06	じゾ	7.71E-06
しこ	7.89E-06	すが	7.74E-06	すだ	8.00E-06	しヨ	7.92E-06	しメ	7.81E-06	ざを	7.96E-06	しち	7.94E-06	すす	7.70E-06	した	7.71E-06
じコ	7.89E-06	ずが	7.74E-06	ずた	8.00E-06	しよ	7.92E-06	じメ	7.81E-06	しあ	7.96E-06	しぢ	7.94E-06	すず	7.70E-06	しだ	7.71E-06
しさ	7.89E-06	すき	7.74E-06	すつ	8.00E-06	しり	7.92E-06	じめ	7.81E-06	じい	7.96E-06	しづ	7.94E-06	すソ	7.70E-06	しち	7.71E-06
しし	7.89E-06	すギ	7.74E-06	ずつ	8.00E-06	じり	7.92E-06	しも	7.81E-06	しう	7.96E-06	して	7.94E-06	すそ	7.70E-06	しぢ	7.71E-06
しせ	7.89E-06	すぎ	7.74E-06	すて	8.00E-06	しる	7.92E-06	じも	7.81E-06	しえ	7.96E-06	しで	7.94E-06	すゾ	7.70E-06	しづ	7.71E-06
しゾ	7.89E-06	すく	7.74E-06	すで	8.00E-06	しれ	7.92E-06	じや	7.81E-06	しお	7.96E-06	じて	7.94E-06	ずゾ	7.70E-06	しで	7.71E-06
じゾ	7.89E-06	すぐ	7.74E-06	すド	8.00E-06	じれ	7.92E-06	しゆ	7.81E-06	しか	7.96E-06	しト	7.94E-06	すだ	7.70E-06	じて	7.71E-06
した	7.89E-06	ずく	7.74E-06	ずト	8.00E-06	しロ	7.92E-06	しヨ	7.81E-06	じか	7.96E-06	しと	7.94E-06	ずた	7.70E-06	しド	7.71E-06
しだ	7.89E-06	すケ	7.74E-06	ずな	8.00E-06	しろ	7.92E-06	しよ	7.81E-06	じが	7.96E-06	しド	7.94E-06	すつ	7.70E-06	しな	7.71E-06
しぢ	7.89E-06	すけ	7.74E-06	ずぬ	8.00E-06	じろ	7.92E-06	しら	7.81E-06	しキ	7.96E-06	しな	7.94E-06	ずつ	7.70E-06	しに	7.71E-06
しつ	7.89E-06	すゲ	7.74E-06	ずね	8.00E-06	しわ	7.92E-06	しり	7.81E-06	しぎ	7.96E-06	じに	7.94E-06	すて	7.70E-06	じに	7.71E-06
しづ	7.89E-06	ずけ	7.74E-06	すノ	8.00E-06	しゐ	7.92E-06	じり	7.81E-06	じき	7.96E-06	しぬ	7.94E-06	すで	7.70E-06	じぬ	7.71E-06
して	7.89E-06	すコ	7.74E-06	すの	8.00E-06	しゑ	7.92E-06	じる	7.81E-06	しく	7.96E-06	じぬ	7.94E-06	すト	7.70E-06	しノ	7.71E-06
しで	7.89E-06	すこ	7.74E-06	ずノ	8.00E-06	しを	7.92E-06	しれ	7.81E-06	しぐ	7.96E-06	しね	7.94E-06	すド	7.70E-06	しの	7.71E-06
じて	7.89E-06	すご	7.74E-06	すは	8.00E-06	じを	7.92E-06	じれ	7.81E-06	じく	7.96E-06	しの	7.94E-06	ずト	7.70E-06	じノ	7.71E-06
しト	7.89E-06	ずコ	7.74E-06	すば	8.00E-06	すあ	7.92E-06	しロ	7.81E-06	しけ	7.96E-06	じノ	7.94E-06	ずな	7.70E-06	じの	7.71E-06
しと	7.89E-06	すさ	7.74E-06	ずは	8.00E-06	ずあ	7.92E-06	じロ	7.81E-06	しゲ	7.96E-06	しは	7.94E-06	すに	7.70E-06	しば	7.71E-06
しド	7.89E-06	すし	7.74E-06	すヒ	8.00E-06	すい	7.92E-06	じろ	7.81E-06	しげ	7.96E-06	じは	7.94E-06	ずに	7.70E-06	じは	7.71E-06
じト	7.89E-06	ずし	7.74E-06	すひ	8.00E-06	ずい	7.92E-06	しわ	7.81E-06	しコ	7.96E-06	しヒ	7.94E-06	ずぬ	7.70E-06	しひ	7.71E-06
しな	7.89E-06	すず	7.74E-06	すび	8.00E-06	すう	7.92E-06	しゐ	7.81E-06	しゴ	7.96E-06	しひ	7.94E-06	ずね	7.70E-06	しビ	7.71E-06
しに	7.89E-06	すソ	7.74E-06	ずひ	8.00E-06	すお	7.92E-06	しゑ	7.81E-06	しさ	7.96E-06	しビ	7.94E-06	すノ	7.70E-06	しび	7.71E-06
じに	7.89E-06	すそ	7.74E-06	ずふ	8.00E-06	ずお	7.92E-06	しを	7.81E-06	じし	7.96E-06	しぶ	7.94E-06	ずノ	7.70E-06	しへ	7.71E-06
しぬ	7.89E-06	すゾ	7.74E-06	ずヘ	8.00E-06	すか	7.92E-06	じを	7.81E-06	しす	7.96E-06	しヘ	7.94E-06	すは	7.70E-06	しべ	7.71E-06
しの	7.89E-06	ずゾ	7.74E-06	ずほ	8.00E-06	ずが	7.92E-06	すあ	7.81E-06	しせ	7.96E-06	しへ	7.94E-06	すば	7.70E-06	じヘ	7.71E-06
じの	7.89E-06	すた	7.74E-06	すま	8.00E-06	すギ	7.92E-06	ずあ	7.81E-06	しソ	7.96E-06	じヘ	7.94E-06	ずは	7.70E-06	しほ	7.71E-06
しは	7.89E-06	すだ	7.74E-06	ずま	8.00E-06	すぎ	7.92E-06	すい	7.81E-06	しそ	7.96E-06	しほ	7.94E-06	すヒ	7.70E-06	しま	7.71E-06
じは	7.89E-06	ずた	7.74E-06	すみ	8.00E-06	ずき	7.92E-06	すう	7.81E-06	しゾ	7.96E-06	しま	7.94E-06	すひ	7.70E-06	じま	7.71E-06
しヒ	7.89E-06	すつ	7.74E-06	すむ	8.00E-06	すく	7.92E-06	すお	7.81E-06	じゾ	7.96E-06	じま	7.94E-06	すび	7.70E-06	しミ	7.71E-06
しビ	7.89E-06	ずつ	7.74E-06	すメ	8.00E-06	すぐ	7.92E-06	ずお	7.81E-06	しだ	7.96E-06	しミ	7.94E-06	ずひ	7.70E-06	しみ	7.71E-06
しび	7.89E-06	すて	7.74E-06	すめ	8.00E-06	ずけ	7.92E-06	すか	7.81E-06	しち	7.96E-06	じみ	7.94E-06	すぶ	7.70E-06	じみ	7.71E-06
しへ	7.89E-06	ずて	7.74E-06	ずも	8.00E-06	すご	7.92E-06	すが	7.81E-06	しぢ	7.96E-06	しメ	7.94E-06	ずふ	7.70E-06	しむ	7.71E-06
しべ	7.89E-06	すト	7.74E-06	すや	8.00E-06	ずコ	7.92E-06	ずか	7.81E-06	しづ	7.96E-06	しめ	7.94E-06	すベ	7.70E-06	じメ	7.71E-06
じヘ	7.89E-06	すド	7.74E-06	ずや	8.00E-06	ずこ	7.92E-06	ずが	7.81E-06	して	7.96E-06	じメ	7.94E-06	すべ	7.70E-06	じめ	7.71E-06
しみ	7.89E-06	ずト	7.74E-06	ずゆ	8.00E-06	すし	7.92E-06	すギ	7.81E-06	しで	7.96E-06	じめ	7.94E-06	ずヘ	7.70E-06	しも	7.71E-06
じみ	7.89E-06	すな	7.74E-06	すよ	8.00E-06	ずし	7.92E-06	すく	7.81E-06	じて	7.96E-06	しや	7.94E-06	ずほ	7.70E-06	じも	7.71E-06
しむ	7.89E-06	ずな	7.74E-06	すら	8.00E-06	すず	7.92E-06	すぐ	7.81E-06	しと	7.96E-06	じや	7.94E-06	すま	7.70E-06	しや	7.71E-06
しメ	7.89E-06	すに	7.74E-06	すり	8.00E-06	すソ	7.92E-06	ずく	7.81E-06	しド	7.96E-06	しよ	7.94E-06	ずま	7.70E-06	じや	7.71E-06
しめ	7.89E-06	ずに	7.74E-06	する	8.00E-06	すそ	7.92E-06	すケ	7.81E-06	じト	7.96E-06	しら	7.94E-06	すみ	7.70E-06	しヨ	7.71E-06
じメ	7.89E-06	ずね	7.74E-06	すれ	8.00E-06	すゾ	7.92E-06	すけ	7.81E-06	しな	7.96E-06	しり	7.94E-06	ずみ	7.70E-06	しよ	7.71E-06
じめ	7.89E-06	すノ	7.74E-06	ずロ	8.00E-06	ずゾ	7.92E-06	すコ	7.81E-06	しに	7.96E-06	しる	7.94E-06	すむ	7.70E-06	しり	7.71E-06
しも	7.89E-06	すの	7.74E-06	すわ	8.00E-06	すた	7.92E-06	すこ	7.81E-06	じに	7.96E-06	じる	7.94E-06	すめ	7.70E-06	じり	7.71E-06
じも	7.89E-06	ずノ	7.74E-06	ずわ	8.00E-06	すだ	7.92E-06	すご	7.81E-06	しぬ	7.96E-06	じれ	7.94E-06	すも	7.70E-06	じる	7.71E-06
じや	7.89E-06	すは	7.74E-06	ずゑ	8.00E-06	ずた	7.92E-06	ずコ	7.81E-06	じぬ	7.96E-06	しロ	7.94E-06	ずも	7.70E-06	じれ	7.71E-06
しゆ	7.89E-06	すば	7.74E-06	すを	8.00E-06	すつ	7.92E-06	ずこ	7.81E-06	しね	7.96E-06	しろ	7.94E-06	すや	7.70E-06	しロ	7.71E-06
しヨ	7.89E-06	すヒ	7.74E-06	ずを	8.00E-06	ずつ	7.92E-06	すさ	7.81E-06	じの	7.96E-06	じロ	7.94E-06	ずや	7.70E-06	しろ	7.71E-06
しり	7.89E-06	すび	7.74E-06	ぜい	8.00E-06	すで	7.92E-06	ずし	7.81E-06	しヒ	7.96E-06	じろ	7.94E-06	すゆ	7.70E-06	じロ	7.71E-06
じり	7.89E-06	ずひ	7.74E-06	せお	8.00E-06	ずて	7.92E-06	すす	7.81E-06	しビ	7.96E-06	しゐ	7.94E-06	ずゆ	7.70E-06	じろ	7.71E-06
しる	7.89E-06	すぶ	7.74E-06	せか	8.00E-06	すド	7.92E-06	すゾ	7.81E-06	しヘ	7.96E-06	しゑ	7.94E-06	すよ	7.70E-06	しゑ	7.71E-06
じる	7.89E-06	ずふ	7.74E-06	せが	8.00E-06	ずト	7.92E-06	ずゾ	7.81E-06	しべ	7.96E-06	しを	7.94E-06	すら	7.70E-06	しを	7.71E-06
しれ	7.89E-06	すベ	7.74E-06	ぜか	8.00E-06	すな	7.92E-06	すた	7.81E-06	じヘ	7.96E-06	じを	7.94E-06	すり	7.70E-06	すあ	7.71E-06
しロ	7.89E-06	ずヘ	7.74E-06	せキ	8.00E-06	ずな	7.92E-06	ずた	7.81E-06	しほ	7.96E-06	すあ	7.94E-06	する	7.70E-06	ずあ	7.71E-06
しろ	7.89E-06	ずほ	7.74E-06	せき	8.00E-06	すに	7.92E-06	すつ	7.81E-06	しま	7.96E-06	ずあ	7.94E-06	すれ	7.70E-06	すう	7.71E-06
じロ	7.89E-06	すま	7.74E-06	せく	8.00E-06	ずに	7.92E-06	ずつ	7.81E-06	じま	7.96E-06	すい	7.94E-06	ずロ	7.70E-06	すお	7.71E-06
しわ	7.89E-06	ずま	7.74E-06	ぜく	8.00E-06	ずぬ	7.92E-06	すて	7.81E-06	しミ	7.96E-06	ずい	7.94E-06	すわ	7.70E-06	ずお	7.71E-06
しゐ	7.89E-06	すみ	7.74E-06	せけ	8.00E-06	ずね	7.92E-06	すで	7.81E-06	しみ	7.96E-06	すう	7.94E-06	ずわ	7.70E-06	すか	7.71E-06
しを	7.89E-06	ずみ	7.74E-06	せコ	8.00E-06	すの	7.92E-06	ずて	7.81E-06	じみ	7.96E-06	すお	7.94E-06	すゑ	7.70E-06	ずが	7.71E-06
じを	7.89E-06	すむ	7.74E-06	せこ	8.00E-06	ずノ	7.92E-06	すト	7.81E-06	しむ	7.96E-06	すか	7.94E-06	すを	7.70E-06	すき	7.71E-06
ずあ	7.89E-06	すメ	7.74E-06	せゴ	8.00E-06	すば	7.92E-06	すド	7.81E-06	しメ	7.96E-06	すが	7.94E-06	ずを	7.70E-06	すギ	7.71E-06
すい	7.89E-06	すめ	7.74E-06	せご	8.00E-06	ずは	7.92E-06	ずト	7.81E-06	しめ	7.96E-06	ずか	7.94E-06	せい	7.70E-06	すぎ	7.71E-06
ずい	7.89E-06	すも	7.74E-06	ぜコ	8.00E-06	すび	7.92E-06	すな	7.81E-06	じめ	7.96E-06	すき	7.94E-06	せか	7.70E-06	ずき	7.71E-06
すう	7.89E-06	ずも	7.74E-06	ぜゴ	8.00E-06	ずひ	7.92E-06	ずな	7.81E-06	しも	7.96E-06	すぎ	7.94E-06	せが	7.70E-06	すく	7.71E-06
すお	7.89E-06	すや	7.74E-06	せさ	8.00E-06	すぶ	7.92E-06	すに	7.81E-06	じも	7.96E-06	ずき	7.94E-06	ぜか	7.70E-06	ずく	7.71E-06
ずお	7.89E-06	ずや	7.74E-06	ぜさ	8.00E-06	ずふ	7.92E-06	ずに	7.81E-06	しや	7.96E-06	すく	7.94E-06	せキ	7.70E-06	すケ	7.71E-06
すか	7.89E-06	すゆ	7.74E-06	せし	8.00E-06	すべ	7.92E-06	ずぬ	7.81E-06	しよ	7.96E-06	ずく	7.94E-06	せき	7.70E-06	すけ	7.71E-06
ずか	7.89E-06	すよ	7.74E-06	せす	8.00E-06	ずヘ	7.92E-06	ずね	7.81E-06	しら	7.96E-06	すケ	7.94E-06	せく	7.70E-06	ずけ	7.71E-06
ずが	7.89E-06	すら	7.74E-06	せず	8.00E-06	ずほ	7.92E-06	すノ	7.81E-06	しる	7.96E-06	すけ	7.94E-06	ぜく	7.70E-06	すコ	7.71E-06
すき	7.89E-06	すり	7.74E-06	せぜ	8.00E-06	ずま	7.92E-06	すの	7.81E-06	じる	7.96E-06	すゲ	7.94E-06	せけ	7.70E-06	すご	7.71E-06
すギ	7.89E-06	する	7.74E-06	ぜせ	8.00E-06	ずみ	7.92E-06	ずノ	7.81E-06	しれ	7.96E-06	ずけ	7.94E-06	せコ	7.70E-06	ずコ	7.71E-06
すぐ	7.89E-06	すれ	7.74E-06	せソ	8.00E-06	すむ	7.92E-06	すは	7.81E-06	じれ	7.96E-06	すコ	7.94E-06	せゴ	7.70E-06	ずこ	7.71E-06
ずく	7.89E-06	すわ	7.74E-06	ぜゾ	8.00E-06	すメ	7.92E-06	すば	7.81E-06	じロ	7.96E-06	すこ	7.94E-06	せご	7.70E-06	すさ	7.71E-06
すケ	7.89E-06	すゑ	7.74E-06	せた	8.00E-06	すめ	7.92E-06	ずは	7.81E-06	じろ	7.96E-06	すご	7.94E-06	ぜゴ	7.70E-06	すし	7.71E-06
すけ	7.89E-06	ずゑ	7.74E-06	ぜた	8.00E-06	すも	7.92E-06	すヒ	7.81E-06	しゐ	7.96E-06	ずこ	7.94E-06	せさ	7.70E-06	すず	7.71E-06
すゲ	7.89E-06	ずを	7.74E-06	せぢ	8.00E-06	ずも	7.92E-06	すひ	7.81E-06	しゑ	7.96E-06	すさ	7.94E-06	せし	7.70E-06	すソ	7.71E-06
ずけ	7.89E-06	せい	7.74E-06	せつ	8.00E-06	ずや	7.92E-06	すび	7.81E-06	しを	7.96E-06	すし	7.94E-06	せす	7.70E-06	すそ	7.71E-06
すコ	7.89E-06	ぜい	7.74E-06	せづ	8.00E-06	すゆ	7.92E-06	ずひ	7.81E-06	じを	7.96E-06	ずし	7.94E-06	せぜ	7.70E-06	すゾ	7.71E-06
すこ	7.89E-06	せお	7.74E-06	せて	8.00E-06	ずゆ	7.92E-06	すぶ	7.81E-06	すあ	7.96E-06	すす	7.94E-06	ぜせ	7.70E-06	ずゾ	7.71E-06
ずコ	7.89E-06	せか	7.74E-06	せと	8.00E-06	すら	7.92E-06	すベ	7.81E-06	ずあ	7.96E-06	すず	7.94E-06	せソ	7.70E-06	すた	7.71E-06
ずこ	7.89E-06	せが	7.74E-06	せド	8.00E-06	すり	7.92E-06	ずヘ	7.81E-06	ずい	7.96E-06	すソ	7.94E-06	ぜゾ	7.70E-06	すだ	7.71E-06
すさ	7.89E-06	せく	7.74E-06	ぜト	8.00E-06	する	7.92E-06	ずほ	7.81E-06	すう	7.96E-06	すそ	7.94E-06	ぜた	7.70E-06	ずた	7.71E-06
