uta	att
2237	0.230994152
2238	0.15994152
2239	0.128362573
2240	0.115204678
2241	0.120467836
2242	0.207309942
2243	0.13625731
2244	0.092929293
2245	0.075730994
2246	0.186435786
2247	0.149415205
2248	0.152046784
2249	0.095526696
2250	0.154678363
2251	0.141520468
2252	0.23625731
2253	0.215204678
2254	0.202020202
2255	0.212409812
2256	0.173448773
2257	0.120467836
2258	0.191630592
2259	0.215204678
2260	0.183838384
2261	0.10994152
2262	0.163059163
2263	0.176353276
2264	0.111111111
2265	0.154678363
2266	0.153276353
2267	0.138888889
2268	0.149415205
2269	0.098074074
2270	0.103318903
2271	0.146783626
2272	0.131890332
2273	0.13625731
2274	0.107309942
2275	0.118903319
2276	0.199415205
2277	0.144152047
2278	0.156399437
2279	0.149415205
2280	0.181240981
2281	0.173448773
2282	0.111111111
2283	0.120467836
2284	0.16046176
2285	0.165656566
2286	0.157864358
2287	0.183625731
2288	0.134487734
2289	0.191520468
2290	0.170851371
2291	0.175730994
2292	0.223099415
2293	0.181240981
2294	0.113708514
2295	0.170467836
2296	0.094152047
2297	0.105916306
2298	0.18625731
2299	0.117836257
2300	0.09033189
2301	0.194227994
2302	0.125730994
2303	0.134487734
2304	0.130994152
2305	0.074747475
2306	0.130994152
2307	0.165656566
2308	0.117836257
2309	0.15007215
2312	0.094152047
2313	0.152046784
2314	0.170467836
2315	0.175730994
2316	0.144152047
2317	0.120467836
2318	0.175730994
2319	0.188888889
2320	0.173448773
2321	0.181240981
2322	0.120467836
2323	0.15994152
2324	0.230994152
2325	0.120467836
2326	0.13625731
2327	0.137085137
2328	0.100721501
2329	0.168253968
2330	0.167836257
2331	0.25994152
2332	0.08625731
2333	0.202046784
2334	0.173099415
2335	0.173448773
2336	0.15994152
2337	0.112250712
2338	0.170467836
2339	0.15007215
2340	0.163059163
2341	0.155266955
2342	0.170851371
2343	0.173448773
2344	0.173099415
2345	0.149415205
2346	0.117836257
2347	0.121500722
2348	0.143407407
2349	0.128362573
2350	0.117836257
2368	0.078362573
2369	0.078362573
2370	0.091520468
2371	0.07994228
2372	0.099415205
2373	0.096783626
2374	0.102046784
2375	0.112573099
2376	0.077344877
2377	0.10994152
2378	0.087407407
2379	0.080994152
2380	0.100740741
2381	0.102046784
2382	0.096783626
2383	0.120467836
2384	0.112573099
2385	0.087734488
2386	0.131890332
2387	0.104678363
2388	0.083625731
2389	0.088888889
2390	0.083625731
2391	0.173099415
2392	0.07994228
2393	0.086609687
2394	0.094152047
2395	0.196783626
2396	0.07994228
2397	0.099415205
2398	0.10994152
2399	0.111111111
2400	0.07994228
2401	0.112573099
2402	0.105916306
2403	0.104678363
2404	0.091737892
2405	0.085137085
2406	0.104558405
2407	0.083625731
2408	0.088888889
2409	0.152046784
2410	0.09033189
2411	0.096783626
2412	0.082539683
2413	0.098124098
2414	0.118903319
2415	0.124098124
2416	0.078362573
2417	0.091520468
2418	0.085137085
2419	0.075730994
2420	0.083625731
2421	0.094152047
2422	0.075730994
2423	0.09033189
2424	0.080994152
2425	0.085513361
2426	0.154678363
2427	0.120467836
2428	0.075730994
2429	0.084740741
2430	0.103318903
2431	0.078917379
2432	0.113708514
2433	0.087734488
2434	0.078362573
2435	0.073789174
2436	0.086609687
2437	0.083625731
2438	0.087734488
2439	0.07994228
2440	0.078917379
2441	0.112573099
2442	0.117378917
2443	0.07994228
2444	0.10994152
2445	0.095526696
2446	0.08625731
2447	0.078362573
2448	0.111111111
