1-a	cont_a	1-b	cont_b	1-c	cont_c	1-d	cont_d	1-e	cont_e	1-f	cont_f	1-g	cont_g	1-h	cont_h	1-i	cont_i
ソし	7.75E-06	ソき	7.91E-06	ゾな	7.77E-06	そせ	7.94E-06	ソお	7.99E-06	そで	7.87E-06	そそ	7.81E-06	ゾし	7.93E-06	ソぶ	7.68E-06
そし	7.75E-06	そき	7.91E-06	ソに	7.77E-06	ゾせ	7.94E-06	ゾお	7.99E-06	そト	7.87E-06	ソた	7.81E-06	そそ	7.93E-06	そぶ	7.68E-06
ゾし	7.75E-06	そぎ	7.91E-06	そに	7.77E-06	そそ	7.94E-06	そか	7.99E-06	ソド	7.87E-06	ゾた	7.81E-06	ゾソ	7.93E-06	ゾふ	7.68E-06
ゾす	7.75E-06	ゾキ	7.91E-06	ソぬ	7.77E-06	ゾソ	7.94E-06	ソが	7.99E-06	ゾト	7.87E-06	そち	7.81E-06	ソた	7.93E-06	ぞふ	7.68E-06
そせ	7.75E-06	ゾき	7.91E-06	そぬ	7.77E-06	ソた	7.94E-06	そが	7.99E-06	ソな	7.87E-06	ソつ	7.81E-06	ゾた	7.93E-06	ソヘ	7.68E-06
ゾせ	7.75E-06	ソく	7.91E-06	ゾぬ	7.77E-06	ゾた	7.94E-06	ゾか	7.99E-06	ソに	7.87E-06	ゾつ	7.81E-06	そち	7.93E-06	ソへ	7.68E-06
そそ	7.75E-06	そく	7.91E-06	ソノ	7.77E-06	ソつ	7.94E-06	ソき	7.99E-06	そに	7.87E-06	そト	7.81E-06	ソつ	7.93E-06	そヘ	7.68E-06
ゾソ	7.75E-06	ゾく	7.91E-06	そノ	7.77E-06	ゾつ	7.94E-06	そき	7.99E-06	ゾぬ	7.87E-06	ゾト	7.81E-06	ゾつ	7.93E-06	ソべ	7.68E-06
ソた	7.75E-06	ソケ	7.91E-06	その	7.77E-06	そで	7.94E-06	ゾキ	7.99E-06	ソね	7.87E-06	ソな	7.81E-06	そで	7.93E-06	そベ	7.68E-06
ゾた	7.75E-06	そケ	7.91E-06	ゾノ	7.77E-06	ソト	7.94E-06	ゾき	7.99E-06	その	7.87E-06	ゾな	7.81E-06	ソト	7.93E-06	ゾヘ	7.68E-06
そち	7.75E-06	ソこ	7.91E-06	ソは	7.77E-06	そト	7.94E-06	ソく	7.99E-06	ソは	7.87E-06	ソに	7.81E-06	そト	7.93E-06	ぞヘ	7.68E-06
ソつ	7.75E-06	そコ	7.91E-06	そは	7.77E-06	ソド	7.94E-06	そく	7.99E-06	そは	7.87E-06	そに	7.81E-06	ソド	7.93E-06	ゾほ	7.68E-06
そで	7.75E-06	そこ	7.91E-06	ソば	7.77E-06	ゾト	7.94E-06	ゾく	7.99E-06	ソば	7.87E-06	ソぬ	7.81E-06	ゾト	7.93E-06	そま	7.68E-06
ソト	7.75E-06	そゴ	7.91E-06	そば	7.77E-06	ソな	7.94E-06	ソコ	7.99E-06	ゾは	7.87E-06	そぬ	7.81E-06	ゾな	7.93E-06	ゾま	7.68E-06
そト	7.75E-06	ゾコ	7.91E-06	ゾは	7.77E-06	ソに	7.94E-06	ソこ	7.99E-06	ソひ	7.87E-06	ゾぬ	7.81E-06	ソに	7.93E-06	ソミ	7.68E-06
ソド	7.75E-06	ゾこ	7.91E-06	ソひ	7.77E-06	そに	7.94E-06	そコ	7.99E-06	そひ	7.87E-06	ソね	7.81E-06	そに	7.93E-06	ソみ	7.68E-06
ソな	7.75E-06	ソさ	7.91E-06	そび	7.77E-06	ソぬ	7.94E-06	そこ	7.99E-06	そび	7.87E-06	ソノ	7.81E-06	ソぬ	7.93E-06	そミ	7.68E-06
ゾな	7.75E-06	そし	7.91E-06	ソふ	7.77E-06	そぬ	7.94E-06	そゴ	7.99E-06	ゾヒ	7.87E-06	そノ	7.81E-06	そぬ	7.93E-06	ゾミ	7.68E-06
ソに	7.75E-06	ゾし	7.91E-06	そふ	7.77E-06	ゾぬ	7.94E-06	ゾこ	7.99E-06	ソふ	7.87E-06	その	7.81E-06	ソね	7.93E-06	ゾみ	7.68E-06
ソぬ	7.75E-06	ゾす	7.91E-06	ソぶ	7.77E-06	ソね	7.94E-06	ソさ	7.99E-06	そふ	7.87E-06	ソは	7.81E-06	ソノ	7.93E-06	ソむ	7.68E-06
そぬ	7.75E-06	そせ	7.91E-06	そぶ	7.77E-06	そノ	7.94E-06	ゾさ	7.99E-06	ソぶ	7.87E-06	そは	7.81E-06	そノ	7.93E-06	そむ	7.68E-06
ゾぬ	7.75E-06	ゾせ	7.91E-06	ぞふ	7.77E-06	その	7.94E-06	ソし	7.99E-06	そぶ	7.87E-06	ソば	7.81E-06	その	7.93E-06	ゾむ	7.68E-06
ソね	7.75E-06	ゾソ	7.91E-06	ソへ	7.77E-06	ゾノ	7.94E-06	そし	7.99E-06	ゾふ	7.87E-06	そば	7.81E-06	ソは	7.93E-06	ソメ	7.68E-06
ソノ	7.75E-06	ゾた	7.91E-06	そヘ	7.77E-06	ソは	7.94E-06	ゾし	7.99E-06	ぞふ	7.87E-06	ソひ	7.81E-06	そは	7.93E-06	ソも	7.68E-06
そノ	7.75E-06	そち	7.91E-06	ソべ	7.77E-06	そは	7.94E-06	そせ	7.99E-06	ソヘ	7.87E-06	ゾヒ	7.81E-06	ソば	7.93E-06	そも	7.68E-06
そは	7.75E-06	ソつ	7.91E-06	そベ	7.77E-06	ソば	7.94E-06	ゾせ	7.99E-06	ソへ	7.87E-06	ゾひ	7.81E-06	そば	7.93E-06	ソや	7.68E-06
ソば	7.75E-06	そで	7.91E-06	ぞヘ	7.77E-06	そば	7.94E-06	そそ	7.99E-06	ソべ	7.87E-06	ソふ	7.81E-06	ゾは	7.93E-06	ゾや	7.68E-06
そば	7.75E-06	ソト	7.91E-06	ソほ	7.77E-06	そひ	7.94E-06	ゾソ	7.99E-06	そベ	7.87E-06	そふ	7.81E-06	ソひ	7.93E-06	ソゆ	7.68E-06
ゾは	7.75E-06	そト	7.91E-06	ゾほ	7.77E-06	そび	7.94E-06	ソた	7.99E-06	ゾヘ	7.87E-06	ソぶ	7.81E-06	そひ	7.93E-06	そゆ	7.68E-06
ソひ	7.75E-06	ソド	7.91E-06	ソま	7.77E-06	ゾヒ	7.94E-06	ゾた	7.99E-06	ぞヘ	7.87E-06	そぶ	7.81E-06	ゾヒ	7.93E-06	ゾゆ	7.68E-06
そび	7.75E-06	ソな	7.91E-06	そま	7.77E-06	ゾひ	7.94E-06	そち	7.99E-06	ゾほ	7.87E-06	ぞふ	7.81E-06	ゾひ	7.93E-06	ソヨ	7.68E-06
ゾヒ	7.75E-06	ソに	7.91E-06	ゾま	7.77E-06	ソふ	7.94E-06	ゾつ	7.99E-06	そま	7.87E-06	ソヘ	7.81E-06	ソふ	7.93E-06	ゾヨ	7.68E-06
ゾひ	7.75E-06	ソぬ	7.91E-06	ソみ	7.77E-06	そふ	7.94E-06	そで	7.99E-06	ゾま	7.87E-06	ソへ	7.81E-06	そふ	7.93E-06	そら	7.68E-06
そふ	7.75E-06	そぬ	7.91E-06	そミ	7.77E-06	そぶ	7.94E-06	ソド	7.99E-06	ソみ	7.87E-06	そヘ	7.81E-06	ソぶ	7.93E-06	ソり	7.68E-06
ソぶ	7.75E-06	ソね	7.91E-06	ゾミ	7.77E-06	ぞふ	7.94E-06	ゾト	7.99E-06	そミ	7.87E-06	ソべ	7.81E-06	ゾふ	7.93E-06	ソる	7.68E-06
そぶ	7.75E-06	その	7.91E-06	ソむ	7.77E-06	ソヘ	7.94E-06	ソな	7.99E-06	ゾミ	7.87E-06	そベ	7.81E-06	ぞふ	7.93E-06	ソロ	7.68E-06
ゾふ	7.75E-06	ゾノ	7.91E-06	そむ	7.77E-06	ソへ	7.94E-06	ゾな	7.99E-06	ゾみ	7.87E-06	ゾヘ	7.81E-06	ソヘ	7.93E-06	ソわ	7.68E-06
ぞふ	7.75E-06	ソは	7.91E-06	ゾむ	7.77E-06	そヘ	7.94E-06	そに	7.99E-06	ソむ	7.87E-06	ぞヘ	7.81E-06	ソへ	7.93E-06	ゾわ	7.68E-06
ソヘ	7.75E-06	そは	7.91E-06	そも	7.77E-06	ソべ	7.94E-06	ソぬ	7.99E-06	そむ	7.87E-06	ソほ	7.81E-06	ソべ	7.93E-06	ソを	7.68E-06
ソへ	7.75E-06	ソば	7.91E-06	ソや	7.77E-06	ゾヘ	7.94E-06	そぬ	7.99E-06	ゾむ	7.87E-06	ソま	7.81E-06	そベ	7.93E-06	だあ	7.68E-06
そヘ	7.75E-06	そば	7.91E-06	そや	7.77E-06	ぞヘ	7.94E-06	ゾぬ	7.99E-06	ソメ	7.87E-06	そま	7.81E-06	ゾヘ	7.93E-06	たい	7.68E-06
ソべ	7.75E-06	ゾは	7.91E-06	ゾや	7.77E-06	ソほ	7.94E-06	ソね	7.99E-06	ソも	7.87E-06	ゾま	7.81E-06	ソほ	7.93E-06	だエ	7.68E-06
そベ	7.75E-06	ソひ	7.91E-06	ソゆ	7.77E-06	ゾほ	7.94E-06	ソノ	7.99E-06	そも	7.87E-06	ソミ	7.81E-06	ゾほ	7.93E-06	たお	7.68E-06
ゾヘ	7.75E-06	そひ	7.91E-06	そゆ	7.77E-06	ソま	7.94E-06	その	7.99E-06	ゾも	7.87E-06	ソみ	7.81E-06	ソま	7.93E-06	だお	7.68E-06
ソほ	7.75E-06	そび	7.91E-06	ゾゆ	7.77E-06	そま	7.94E-06	ソは	7.99E-06	ソや	7.87E-06	そミ	7.81E-06	ゾま	7.93E-06	だか	7.68E-06
ゾほ	7.75E-06	ゾヒ	7.91E-06	ソヨ	7.77E-06	ソミ	7.94E-06	ソば	7.99E-06	そや	7.87E-06	ゾミ	7.81E-06	ソミ	7.93E-06	たき	7.68E-06
ソま	7.75E-06	ゾひ	7.91E-06	ゾヨ	7.77E-06	ソみ	7.94E-06	そば	7.99E-06	ゾや	7.87E-06	ゾみ	7.81E-06	そミ	7.93E-06	たぎ	7.68E-06
そま	7.75E-06	ソふ	7.91E-06	ソり	7.77E-06	そミ	7.94E-06	ゾは	7.99E-06	ソゆ	7.87E-06	ソむ	7.81E-06	ゾミ	7.93E-06	だき	7.68E-06
ゾま	7.75E-06	そふ	7.91E-06	ソる	7.77E-06	ゾみ	7.94E-06	ソひ	7.99E-06	そゆ	7.87E-06	そむ	7.81E-06	ゾみ	7.93E-06	たく	7.68E-06
そミ	7.75E-06	ソぶ	7.91E-06	ソれ	7.77E-06	ソむ	7.94E-06	そび	7.99E-06	ゾゆ	7.87E-06	ゾむ	7.81E-06	ソむ	7.93E-06	たぐ	7.68E-06
ゾミ	7.75E-06	そぶ	7.91E-06	ソロ	7.77E-06	ゾむ	7.94E-06	ゾヒ	7.99E-06	ソヨ	7.87E-06	ソメ	7.81E-06	そむ	7.93E-06	たケ	7.68E-06
ソむ	7.75E-06	ゾふ	7.91E-06	ゾわ	7.77E-06	ソメ	7.94E-06	そふ	7.99E-06	ゾヨ	7.87E-06	ソも	7.81E-06	ゾむ	7.93E-06	たけ	7.68E-06
そむ	7.75E-06	ソヘ	7.91E-06	そを	7.77E-06	ソも	7.94E-06	ソぶ	7.99E-06	そら	7.87E-06	ゾも	7.81E-06	ソメ	7.93E-06	たゲ	7.68E-06
ソメ	7.75E-06	ソへ	7.91E-06	ゾを	7.77E-06	そも	7.94E-06	そぶ	7.99E-06	ソり	7.87E-06	そや	7.81E-06	ソも	7.93E-06	だケ	7.68E-06
ソも	7.75E-06	そヘ	7.91E-06	たあ	7.77E-06	ゾも	7.94E-06	ゾふ	7.99E-06	ソる	7.87E-06	ゾや	7.81E-06	そも	7.93E-06	だけ	7.68E-06
そも	7.75E-06	そベ	7.91E-06	だあ	7.77E-06	ソや	7.94E-06	ぞふ	7.99E-06	ソれ	7.87E-06	そゆ	7.81E-06	ソや	7.93E-06	たゴ	7.68E-06
ゾも	7.75E-06	ゾヘ	7.91E-06	たい	7.77E-06	そや	7.94E-06	ソヘ	7.99E-06	ソロ	7.87E-06	ゾゆ	7.81E-06	そや	7.93E-06	たご	7.68E-06
ソや	7.75E-06	ぞヘ	7.91E-06	たエ	7.77E-06	ソゆ	7.94E-06	そヘ	7.99E-06	ソわ	7.87E-06	ゾヨ	7.81E-06	ゾや	7.93E-06	だコ	7.68E-06
そや	7.75E-06	ソほ	7.91E-06	だエ	7.77E-06	そゆ	7.94E-06	ソべ	7.99E-06	ゾわ	7.87E-06	ソり	7.81E-06	ソゆ	7.93E-06	ださ	7.68E-06
ゾや	7.75E-06	ゾほ	7.91E-06	たお	7.77E-06	ゾゆ	7.94E-06	そベ	7.99E-06	ソを	7.87E-06	ソる	7.81E-06	そゆ	7.93E-06	たし	7.68E-06
ソゆ	7.75E-06	ソま	7.91E-06	だお	7.77E-06	ソヨ	7.94E-06	ゾヘ	7.99E-06	だあ	7.87E-06	ソれ	7.81E-06	ソヨ	7.93E-06	たじ	7.68E-06
そゆ	7.75E-06	そま	7.91E-06	たが	7.77E-06	ゾヨ	7.94E-06	ぞヘ	7.99E-06	たい	7.87E-06	ソロ	7.81E-06	ゾヨ	7.93E-06	たず	7.68E-06
ゾゆ	7.75E-06	ゾま	7.91E-06	だか	7.77E-06	ソり	7.94E-06	ゾほ	7.99E-06	たエ	7.87E-06	ソわ	7.81E-06	そら	7.93E-06	だす	7.68E-06
ソヨ	7.75E-06	ソミ	7.91E-06	たき	7.77E-06	ソる	7.94E-06	ソま	7.99E-06	だエ	7.87E-06	ゾわ	7.81E-06	ソる	7.93E-06	たせ	7.68E-06
そら	7.75E-06	ソみ	7.91E-06	たぎ	7.77E-06	ソロ	7.94E-06	ゾま	7.99E-06	たお	7.87E-06	そを	7.81E-06	ソれ	7.93E-06	だせ	7.68E-06
ソり	7.75E-06	ゾミ	7.91E-06	だき	7.77E-06	ゾわ	7.94E-06	ソミ	7.99E-06	だお	7.87E-06	ゾを	7.81E-06	ソわ	7.93E-06	たソ	7.68E-06
ソロ	7.75E-06	ゾみ	7.91E-06	たぐ	7.77E-06	ソを	7.94E-06	ソみ	7.99E-06	たか	7.87E-06	たあ	7.81E-06	ソを	7.93E-06	たゾ	7.68E-06
ソわ	7.75E-06	そむ	7.91E-06	だく	7.77E-06	ゾを	7.94E-06	そミ	7.99E-06	だき	7.87E-06	だあ	7.81E-06	そを	7.93E-06	たた	7.68E-06
ソを	7.75E-06	ゾむ	7.91E-06	たケ	7.77E-06	たあ	7.94E-06	ゾミ	7.99E-06	たく	7.87E-06	たい	7.81E-06	ゾを	7.93E-06	だた	7.68E-06
たあ	7.75E-06	ソメ	7.91E-06	たけ	7.77E-06	だエ	7.94E-06	ゾみ	7.99E-06	たぐ	7.87E-06	たエ	7.81E-06	たあ	7.93E-06	たち	7.68E-06
たい	7.75E-06	ソも	7.91E-06	たゲ	7.77E-06	だお	7.94E-06	ソむ	7.99E-06	だく	7.87E-06	たお	7.81E-06	だあ	7.93E-06	たぢ	7.68E-06
たエ	7.75E-06	そも	7.91E-06	だケ	7.77E-06	たか	7.94E-06	そむ	7.99E-06	たケ	7.87E-06	だお	7.81E-06	たい	7.93E-06	だち	7.68E-06
だエ	7.75E-06	ゾも	7.91E-06	たコ	7.77E-06	だか	7.94E-06	ゾむ	7.99E-06	たけ	7.87E-06	たか	7.81E-06	たエ	7.93E-06	たづ	7.68E-06
だお	7.75E-06	ソや	7.91E-06	たこ	7.77E-06	たぎ	7.94E-06	そも	7.99E-06	たゲ	7.87E-06	たが	7.81E-06	だエ	7.93E-06	だつ	7.68E-06
たか	7.75E-06	そや	7.91E-06	たゴ	7.77E-06	だき	7.94E-06	ゾも	7.99E-06	だけ	7.87E-06	たき	7.81E-06	たお	7.93E-06	たて	7.68E-06
たが	7.75E-06	ゾや	7.91E-06	たご	7.77E-06	たく	7.94E-06	ソや	7.99E-06	たコ	7.87E-06	たぎ	7.81E-06	だお	7.93E-06	たで	7.68E-06
だか	7.75E-06	ソゆ	7.91E-06	だこ	7.77E-06	たぐ	7.94E-06	ゾや	7.99E-06	たこ	7.87E-06	だき	7.81E-06	たか	7.93E-06	たト	7.68E-06
たぎ	7.75E-06	そゆ	7.91E-06	たさ	7.77E-06	たケ	7.94E-06	ソゆ	7.99E-06	たゴ	7.87E-06	たく	7.81E-06	だか	7.93E-06	たと	7.68E-06
だき	7.75E-06	ゾゆ	7.91E-06	たし	7.77E-06	たけ	7.94E-06	ソヨ	7.99E-06	だコ	7.87E-06	たぐ	7.81E-06	たき	7.93E-06	たド	7.68E-06
たぐ	7.75E-06	ソヨ	7.91E-06	たじ	7.77E-06	たゲ	7.94E-06	ゾヨ	7.99E-06	だこ	7.87E-06	だく	7.81E-06	たぎ	7.93E-06	だト	7.68E-06
だく	7.75E-06	ゾヨ	7.91E-06	たす	7.77E-06	だケ	7.94E-06	そら	7.99E-06	たさ	7.87E-06	たケ	7.81E-06	たぐ	7.93E-06	たな	7.68E-06
たけ	7.75E-06	ソり	7.91E-06	たず	7.77E-06	だけ	7.94E-06	ソり	7.99E-06	ださ	7.87E-06	たけ	7.81E-06	だく	7.93E-06	たぬ	7.68E-06
たゲ	7.75E-06	ソる	7.91E-06	だす	7.77E-06	たコ	7.94E-06	ソる	7.99E-06	たじ	7.87E-06	たゲ	7.81E-06	たケ	7.93E-06	たね	7.68E-06
だケ	7.75E-06	ソれ	7.91E-06	たせ	7.77E-06	たゴ	7.94E-06	ソれ	7.99E-06	だし	7.87E-06	だケ	7.81E-06	たゲ	7.93E-06	だノ	7.68E-06
だけ	7.75E-06	ソわ	7.91E-06	だせ	7.77E-06	たご	7.94E-06	ソロ	7.99E-06	たす	7.87E-06	だけ	7.81E-06	だケ	7.93E-06	たは	7.68E-06
たコ	7.75E-06	ゾわ	7.91E-06	たソ	7.77E-06	だコ	7.94E-06	ソわ	7.99E-06	だす	7.87E-06	たコ	7.81E-06	だけ	7.93E-06	たば	7.68E-06
たゴ	7.75E-06	ソを	7.91E-06	たゾ	7.77E-06	だこ	7.94E-06	ゾわ	7.99E-06	だせ	7.87E-06	たゴ	7.81E-06	たコ	7.93E-06	たビ	7.68E-06
だコ	7.75E-06	そを	7.91E-06	たた	7.77E-06	たさ	7.94E-06	ソを	7.99E-06	たソ	7.87E-06	たご	7.81E-06	たこ	7.93E-06	たび	7.68E-06
だこ	7.75E-06	ゾを	7.91E-06	だた	7.77E-06	ださ	7.94E-06	そを	7.99E-06	たゾ	7.87E-06	だコ	7.81E-06	たゴ	7.93E-06	だヒ	7.68E-06
たさ	7.75E-06	たあ	7.91E-06	たち	7.77E-06	たし	7.94E-06	ゾを	7.99E-06	たた	7.87E-06	ださ	7.81E-06	たご	7.93E-06	だひ	7.68E-06
ださ	7.75E-06	たい	7.91E-06	たぢ	7.77E-06	だし	7.94E-06	たあ	7.99E-06	ただ	7.87E-06	たし	7.81E-06	だコ	7.93E-06	たふ	7.68E-06
たし	7.75E-06	たエ	7.91E-06	たつ	7.77E-06	たす	7.94E-06	だあ	7.99E-06	だた	7.87E-06	たじ	7.81E-06	だこ	7.93E-06	だふ	7.68E-06
だし	7.75E-06	だエ	7.91E-06	たづ	7.77E-06	たず	7.94E-06	たエ	7.99E-06	たぢ	7.87E-06	だし	7.81E-06	たさ	7.93E-06	たヘ	7.68E-06
たす	7.75E-06	たお	7.91E-06	たて	7.77E-06	たせ	7.94E-06	たお	7.99E-06	だち	7.87E-06	たす	7.81E-06	たし	7.93E-06	たへ	7.68E-06
たず	7.75E-06	たが	7.91E-06	たで	7.77E-06	だせ	7.94E-06	だお	7.99E-06	たつ	7.87E-06	だす	7.81E-06	たじ	7.93E-06	だヘ	7.68E-06
たせ	7.75E-06	だか	7.91E-06	たト	7.77E-06	たソ	7.94E-06	だか	7.99E-06	たづ	7.87E-06	たせ	7.81E-06	だし	7.93E-06	だへ	7.68E-06
だせ	7.75E-06	たぎ	7.91E-06	たと	7.77E-06	たゾ	7.94E-06	たき	7.99E-06	だつ	7.87E-06	だせ	7.81E-06	たす	7.93E-06	たほ	7.68E-06
たソ	7.75E-06	だき	7.91E-06	たド	7.77E-06	だた	7.94E-06	たぎ	7.99E-06	たて	7.87E-06	たゾ	7.81E-06	たず	7.93E-06	たま	7.68E-06
たゾ	7.75E-06	たく	7.91E-06	たど	7.77E-06	たち	7.94E-06	だき	7.99E-06	たで	7.87E-06	たた	7.81E-06	だす	7.93E-06	だま	7.68E-06
たた	7.75E-06	たぐ	7.91E-06	だト	7.77E-06	たぢ	7.94E-06	だく	7.99E-06	だて	7.87E-06	だた	7.81E-06	たせ	7.93E-06	たミ	7.68E-06
ただ	7.75E-06	だく	7.91E-06	たな	7.77E-06	だち	7.94E-06	たケ	7.99E-06	たト	7.87E-06	たち	7.81E-06	だせ	7.93E-06	たみ	7.68E-06
たぢ	7.75E-06	たケ	7.91E-06	だな	7.77E-06	たつ	7.94E-06	たけ	7.99E-06	たと	7.87E-06	たぢ	7.81E-06	たソ	7.93E-06	だミ	7.68E-06
だち	7.75E-06	たゲ	7.91E-06	だに	7.77E-06	だつ	7.94E-06	だけ	7.99E-06	たド	7.87E-06	だち	7.81E-06	たゾ	7.93E-06	だみ	7.68E-06
たつ	7.75E-06	だケ	7.91E-06	たぬ	7.77E-06	たて	7.94E-06	たコ	7.99E-06	たな	7.87E-06	たつ	7.81E-06	ただ	7.93E-06	たむ	7.68E-06
だつ	7.75E-06	だけ	7.91E-06	だね	7.77E-06	たで	7.94E-06	たこ	7.99E-06	だな	7.87E-06	たづ	7.81E-06	だた	7.93E-06	だむ	7.68E-06
たて	7.75E-06	たコ	7.91E-06	たノ	7.77E-06	だて	7.94E-06	たゴ	7.99E-06	たに	7.87E-06	だつ	7.81E-06	たぢ	7.93E-06	たメ	7.68E-06
だて	7.75E-06	たこ	7.91E-06	たの	7.77E-06	たト	7.94E-06	たご	7.99E-06	だに	7.87E-06	だて	7.81E-06	たつ	7.93E-06	ため	7.68E-06
たト	7.75E-06	たご	7.91E-06	だノ	7.77E-06	たと	7.94E-06	だコ	7.99E-06	たぬ	7.87E-06	たト	7.81E-06	たづ	7.93E-06	だメ	7.68E-06
たと	7.75E-06	だコ	7.91E-06	たは	7.77E-06	たど	7.94E-06	だこ	7.99E-06	たね	7.87E-06	たと	7.81E-06	だつ	7.93E-06	たも	7.68E-06
たど	7.75E-06	ださ	7.91E-06	だは	7.77E-06	だト	7.94E-06	ださ	7.99E-06	だね	7.87E-06	たド	7.81E-06	たで	7.93E-06	だも	7.68E-06
だト	7.75E-06	たじ	7.91E-06	たひ	7.77E-06	たな	7.94E-06	たし	7.99E-06	たの	7.87E-06	たど	7.81E-06	だて	7.93E-06	たや	7.68E-06
たな	7.75E-06	だし	7.91E-06	たび	7.77E-06	だな	7.94E-06	たず	7.99E-06	たば	7.87E-06	だト	7.81E-06	たト	7.93E-06	だや	7.68E-06
たに	7.75E-06	たす	7.91E-06	だヒ	7.77E-06	だに	7.94E-06	だす	7.99E-06	だは	7.87E-06	たな	7.81E-06	たど	7.93E-06	たゆ	7.68E-06
だに	7.75E-06	だせ	7.91E-06	だひ	7.77E-06	たぬ	7.94E-06	たソ	7.99E-06	たひ	7.87E-06	だな	7.81E-06	たな	7.93E-06	たヨ	7.68E-06
たぬ	7.75E-06	たソ	7.91E-06	たふ	7.77E-06	たね	7.94E-06	たゾ	7.99E-06	たビ	7.87E-06	たに	7.81E-06	だな	7.93E-06	たよ	7.68E-06
たね	7.75E-06	ただ	7.91E-06	たぶ	7.77E-06	だね	7.94E-06	たた	7.99E-06	たび	7.87E-06	だに	7.81E-06	たに	7.93E-06	だら	7.68E-06
たノ	7.75E-06	だた	7.91E-06	だふ	7.77E-06	たノ	7.94E-06	ただ	7.99E-06	だヒ	7.87E-06	だね	7.81E-06	だに	7.93E-06	たる	7.68E-06
たの	7.75E-06	たち	7.91E-06	たヘ	7.77E-06	たの	7.94E-06	たづ	7.99E-06	だひ	7.87E-06	たノ	7.81E-06	たぬ	7.93E-06	だる	7.68E-06
だノ	7.75E-06	たぢ	7.91E-06	たへ	7.77E-06	だノ	7.94E-06	だつ	7.99E-06	たふ	7.87E-06	たは	7.81E-06	たね	7.93E-06	たれ	7.68E-06
たは	7.75E-06	だち	7.91E-06	だヘ	7.77E-06	たば	7.94E-06	たて	7.99E-06	だふ	7.87E-06	たば	7.81E-06	だね	7.93E-06	だれ	7.68E-06
たば	7.75E-06	だつ	7.91E-06	だへ	7.77E-06	たビ	7.94E-06	たで	7.99E-06	たヘ	7.87E-06	だは	7.81E-06	たノ	7.93E-06	たわ	7.68E-06
だは	7.75E-06	たで	7.91E-06	たま	7.77E-06	たび	7.94E-06	だて	7.99E-06	たへ	7.87E-06	たひ	7.81E-06	だノ	7.93E-06	だわ	7.68E-06
たひ	7.75E-06	だて	7.91E-06	だま	7.77E-06	だヒ	7.94E-06	たド	7.99E-06	だへ	7.87E-06	たビ	7.81E-06	たは	7.93E-06	たゐ	7.68E-06
たビ	7.75E-06	たト	7.91E-06	たミ	7.77E-06	だひ	7.94E-06	たど	7.99E-06	たほ	7.87E-06	だひ	7.81E-06	たひ	7.93E-06	たゑ	7.68E-06
だヒ	7.75E-06	たと	7.91E-06	たみ	7.77E-06	たぶ	7.94E-06	だト	7.99E-06	たミ	7.87E-06	たふ	7.81E-06	たビ	7.93E-06	たを	7.68E-06
だひ	7.75E-06	たど	7.91E-06	だミ	7.77E-06	だふ	7.94E-06	だな	7.99E-06	たみ	7.87E-06	たぶ	7.81E-06	だヒ	7.93E-06	ちあ	7.68E-06
たふ	7.75E-06	たな	7.91E-06	たむ	7.77E-06	たヘ	7.94E-06	たに	7.99E-06	だミ	7.87E-06	だふ	7.81E-06	だひ	7.93E-06	ちえ	7.68E-06
たぶ	7.75E-06	だな	7.91E-06	だむ	7.77E-06	たへ	7.94E-06	だに	7.99E-06	だみ	7.87E-06	だヘ	7.81E-06	たぶ	7.93E-06	ぢエ	7.68E-06
だふ	7.75E-06	たに	7.91E-06	ため	7.77E-06	だヘ	7.94E-06	たぬ	7.99E-06	たむ	7.87E-06	だへ	7.81E-06	たヘ	7.93E-06	ぢお	7.68E-06
たへ	7.75E-06	だに	7.91E-06	だメ	7.77E-06	だへ	7.94E-06	たね	7.99E-06	ため	7.87E-06	たほ	7.81E-06	たへ	7.93E-06	ちか	7.68E-06
だヘ	7.75E-06	だね	7.91E-06	たも	7.77E-06	たほ	7.94E-06	だね	7.99E-06	たも	7.87E-06	だま	7.81E-06	だヘ	7.93E-06	ちが	7.68E-06
だへ	7.75E-06	たノ	7.91E-06	だや	7.77E-06	たま	7.94E-06	たノ	7.99E-06	だも	7.87E-06	たミ	7.81E-06	だへ	7.93E-06	ぢか	7.68E-06
たほ	7.75E-06	たの	7.91E-06	たヨ	7.77E-06	たミ	7.94E-06	たの	7.99E-06	たや	7.87E-06	だミ	7.81E-06	たほ	7.93E-06	ぢが	7.68E-06
たま	7.75E-06	たば	7.91E-06	たら	7.77E-06	だミ	7.94E-06	たは	7.99E-06	だや	7.87E-06	だむ	7.81E-06	だま	7.93E-06	ちキ	7.68E-06
だま	7.75E-06	だは	7.91E-06	たり	7.77E-06	たむ	7.94E-06	だは	7.99E-06	たゆ	7.87E-06	ため	7.81E-06	たみ	7.93E-06	ちき	7.68E-06
たミ	7.75E-06	たひ	7.91E-06	だり	7.77E-06	だむ	7.94E-06	たビ	7.99E-06	たヨ	7.87E-06	だメ	7.81E-06	だミ	7.93E-06	ぢキ	7.68E-06
だミ	7.75E-06	たビ	7.91E-06	たる	7.77E-06	たメ	7.94E-06	たび	7.99E-06	たよ	7.87E-06	だも	7.81E-06	だみ	7.93E-06	ちく	7.68E-06
